fun	idx	status	iter	fval	norm	coord_0	coord_1
goldstein	113	0	10000	84	6.99495e-05	1.8	0.2
goldstein	114	0	10000	46910.6	42600.1	-4.18317	-3.79065
goldstein	115	0	10000	742596	2.7141e+06	-2.4397	2.06795
goldstein	116	0	10000	84	0.000601172	1.8	0.2
goldstein	117	0	10000	3	8.80114e-06	-3.58872e-09	-1
goldstein	118	0	10000	84	0.000688725	1.8	0.2
goldstein	119	0	10000	3	1.91624e-05	5.04874e-09	-1
goldstein	120	0	10000	840	0.000264462	1.2	0.8
goldstein	121	0	10000	840	0.000281593	1.2	0.8
goldstein	122	0	10000	84	0.000641051	1.8	0.2
goldstein	123	0	10000	164.334	1343.37	-0.650488	-0.651749
goldstein	124	1	67	3	3.66489e-07	-2.11038e-10	-1
goldstein	125	0	10000	840	0.000257966	1.2	0.8
goldstein	126	0	10000	84	5.15665e-05	1.8	0.2
goldstein	127	0	10000	30	4.28596e-06	-0.6	-0.4
goldstein	128	1	21	30	2.86004e-07	-0.6	-0.4
goldstein	129	0	10000	2.67149e+07	6.17541e+07	0.510957	-3.87875
goldstein	130	0	10000	3	6.538e-05	5.09404e-09	-1
goldstein	131	0	10000	130.125	791.38	-0.283703	-0.408791
goldstein	132	0	10000	3	2.66498e-05	1.48897e-08	-1
goldstein	133	0	10000	3	1.35781e-05	1.68503e-09	-1
goldstein	134	0	10000	3	1.02452e-05	-6.43843e-09	-1
goldstein	135	1	49	3	6.05792e-07	1.71924e-09	-1
goldstein	136	0	10000	3	1.27353e-05	-6.66735e-09	-1
goldstein	137	0	10000	84	0.00253486	1.8	0.2
goldstein	138	1	13	30	9.08621e-08	-0.6	-0.4
goldstein	139	0	10000	840	0.000219422	1.2	0.8
goldstein	140	0	10000	84	0.00116184	1.8	0.2
goldstein	141	0	10000	3	4.9638e-05	-4.20399e-08	-1
goldstein	142	0	10000	3	3.48274e-06	-8.22221e-09	-1
goldstein	143	0	10000	1.05579e+07	2.16669e+07	4.84697	-0.110645
goldstein	144	0	10000	38728.3	36151.5	-3.94907	-3.63455
goldstein	145	0	10000	840	0.000210452	1.2	0.8
goldstein	146	0	10000	3	3.42299e-05	-3.42202e-08	-1
goldstein	147	1	34	30	7.80742e-08	-0.6	-0.4
goldstein	148	0	10000	3	1.466e-05	1.45116e-08	-1
goldstein	149	0	10000	3	1.3745e-06	-1.02784e-09	-1
goldstein	150	0	10000	3	7.3348e-06	6.90718e-09	-1
goldstein	151	1	22	30	4.63202e-07	-0.6	-0.4
goldstein	152	0	10000	3	9.27692e-06	3.21271e-09	-1
goldstein	153	1	55	30	3.32697e-07	-0.6	-0.4
goldstein	154	0	10000	837.723	1030.84	0.254744	-0.012554
goldstein	155	0	10000	84	0.00022218	1.8	0.2
goldstein	156	0	10000	3	1.63204e-05	-6.5679e-09	-1
goldstein	157	0	10000	3	1.11285e-05	-7.76819e-09	-1
goldstein	158	0	10000	3	2.82725e-05	5.9184e-09	-1
goldstein	159	0	10000	3	3.88424e-06	2.71297e-09	-1
goldstein	160	0	10000	84	0.00104627	1.8	0.200001
goldstein	161	0	10000	3	2.49284e-05	2.49415e-09	-1
goldstein	162	0	10000	166.622	1356.97	-0.643684	-0.659789
goldstein	163	0	10000	3	1.16534e-05	-5.95747e-09	-1
goldstein	164	0	10000	54719.3	35670.9	-4.38193	-3.92028
goldstein	165	0	10000	251.917	1100.17	-0.0956155	-0.425548
goldstein	166	0	10000	840	0.000246351	1.2	0.8
goldstein	167	0	10000	3	1.28439e-05	-1.8491e-08	-1
goldstein	168	0	10000	3	2.04201e-05	-7.18653e-09	-1
goldstein	169	0	10000	169.097	1016.09	0.0503102	-0.591132
goldstein	170	0	10000	84	0.000189794	1.8	0.2
goldstein	171	0	10000	3	2.11384e-05	1.53925e-08	-1
goldstein	172	0	10000	3	2.48513e-05	-1.82812e-09	-1
goldstein	173	0	10000	3	1.04698e-05	-1.16248e-08	-1
goldstein	174	1	26	30	9.38108e-07	-0.6	-0.4
goldstein	175	0	10000	10819.8	10424.1	4.63391	2.08843
goldstein	176	0	10000	84	0.00113087	1.8	0.2
goldstein	177	1	17	30	7.31678e-08	-0.6	-0.4
goldstein	178	0	10000	659.147	1196.21	0.159253	-0.20634
goldstein	179	0	10000	235952	200216	-3.69668	2.69539
goldstein	180	0	10000	3	7.92475e-06	8.81566e-09	-1
goldstein	181	0	10000	3	3.29228e-05	1.47828e-08	-1
goldstein	182	0	10000	3	7.41026e-05	-1.45694e-08	-1
goldstein	183	0	10000	3	9.00656e-06	-1.41606e-08	-1
goldstein	184	0	10000	1.24207e+08	2.26902e+08	1.64593	4.51093
goldstein	185	0	10000	3	3.10105e-05	1.91583e-08	-1
goldstein	186	0	10000	25354.9	21729.9	-3.47222	-3.31558
goldstein	187	0	10000	84	0.000403409	1.8	0.2
goldstein	188	0	10000	3	6.82072e-05	2.33256e-09	-1
goldstein	189	1	12	30	4.29755e-07	-0.6	-0.4
goldstein	190	0	10000	27827.9	49314	-2.32269	1.30999
goldstein	191	0	10000	76194.4	44925	-4.83218	-4.22076
goldstein	192	0	10000	84	0.00199918	1.8	0.2
goldstein	193	0	10000	840	0.000211169	1.2	0.8
goldstein	194	1	49	30	3.14165e-07	-0.6	-0.4
goldstein	195	0	10000	84	0.00121652	1.8	0.2
goldstein	196	0	10000	3	5.72984e-05	-4.28562e-08	-1
goldstein	197	0	10000	840	0.000227382	1.2	0.8
goldstein	198	0	10000	98.8888	703.435	-0.21772	-0.538595
goldstein	199	0	10000	65022.3	40274.8	-4.61176	-4.07364
goldstein	200	0	10000	3	1.033e-05	9.69403e-09	-1
goldstein	201	0	10000	3	3.26064e-05	2.80144e-08	-1
goldstein	202	1	20	30	5.03504e-09	-0.6	-0.4
goldstein	203	0	10000	3	2.25161e-05	1.76751e-08	-1
goldstein	204	0	10000	840	0.000218611	1.2	0.8
goldstein	205	0	10000	3	6.36334e-05	1.59443e-08	-1
goldstein	206	0	10000	3	3.64586e-05	-3.55522e-10	-1
goldstein	207	0	10000	3	4.86203e-06	3.30731e-09	-1
goldstein	208	0	10000	840	0.000265976	1.2	0.8
goldstein	209	0	10000	32573.9	24148.4	-3.74947	-3.4986
goldstein	210	0	10000	161.182	921.538	-0.155165	-0.491932
goldstein	211	0	10000	84	0.000272353	1.8	0.2
goldstein	212	0	10000	840	0.000256129	1.2	0.8
goldstein	213	0	10000	3	9.80181e-06	-7.042e-09	-1
goldstein	214	0	10000	87.2382	282.162	1.90843	0.259804
goldstein	215	0	10000	1.4514e+08	2.14656e+08	-5.0483	0.307224
goldstein	216	0	10000	3	2.78378e-05	-1.81951e-09	-1
goldstein	217	0	10000	119.604	792.407	-0.179347	-0.534805
goldstein	218	0	10000	840	0.000320952	1.2	0.8
goldstein	219	0	10000	230784	198317	-6.6474	-5.43408
goldstein	220	0	10000	3	1.74556e-05	-2.02337e-09	-1
goldstein	221	0	10000	40869	37421.8	-4.01367	-3.67757
goldstein	222	0	10000	3	2.53791e-05	2.03126e-08	-1
goldstein	223	0	10000	2.7545e+08	4.57983e+08	0.648442	5.09122
goldstein	224	0	10000	3	1.12847e-05	-4.87636e-09	-1
goldstein	225	0	10000	3	1.66707e-05	8.02835e-09	-1
goldstein	226	0	10000	30	4.02498e-06	-0.6	-0.4
goldstein	227	0	10000	3	1.21938e-05	1.8161e-08	-1
goldstein	228	0	10000	840	0.000241233	1.2	0.8
goldstein	229	0	10000	3	1.54731e-05	3.15969e-08	-1
goldstein	230	0	10000	84	0.000278919	1.8	0.2
goldstein	231	0	10000	3	1.84926e-05	1.67314e-08	-1
goldstein	232	0	10000	30	2.14564e-06	-0.6	-0.4
goldstein	233	0	10000	84	0.00220477	1.8	0.2
goldstein	234	0	10000	840	0.000242766	1.2	0.8
goldstein	235	0	10000	3	1.50836e-05	8.12423e-09	-1
goldstein	236	0	10000	3	5.66904e-06	-1.82131e-08	-1
goldstein	237	0	10000	840	0.000209135	1.2	0.8
goldstein	238	0	10000	840	0.000170598	1.2	0.8
goldstein	239	0	10000	3	7.55455e-06	-1.90627e-08	-1
goldstein	240	0	10000	84	0.000549737	1.8	0.2
goldstein	241	0	10000	840	0.000216442	1.2	0.8
goldstein	242	0	10000	84	0.000185352	1.8	0.2
goldstein	243	0	10000	1.82562e+08	3.50288e+08	-1.98036	-4.85812
goldstein	244	0	10000	840	0.000222487	1.2	0.8
goldstein	245	0	10000	3	1.6074e-05	-1.12346e-08	-1
goldstein	246	0	10000	30	2.8691e-06	-0.6	-0.4
goldstein	247	0	10000	3	7.8715e-06	-3.45552e-09	-1
goldstein	248	0	10000	16.8946	137.241	-0.117203	-0.831785
goldstein	249	0	10000	3	3.39028e-05	1.13584e-08	-1
goldstein	250	1	35	3	7.81469e-07	7.24702e-10	-1
goldstein	251	0	10000	84	0.00211881	1.8	0.2
goldstein	252	0	10000	3	4.27309e-05	-3.77144e-08	-1
goldstein	253	0	10000	840	0.000229449	1.2	0.8
goldstein	254	0	10000	3	1.53396e-05	1.52421e-08	-1
goldstein	255	0	10000	3	1.79211e-05	1.20309e-08	-1
goldstein	256	1	53	30	4.2462e-08	-0.6	-0.4
goldstein	257	0	10000	84	0.000453414	1.8	0.2
goldstein	258	0	10000	30	3.18166e-06	-0.6	-0.4
goldstein	259	0	10000	84	0.000284163	1.8	0.2
goldstein	260	0	10000	3	1.99971e-05	4.60079e-09	-1
goldstein	261	0	10000	3	2.81632e-05	-2.43989e-08	-1
goldstein	262	0	10000	7.42692	71.0473	-0.123688	-1.06186
goldstein	263	0	10000	3	1.52098e-05	2.29906e-09	-1
goldstein	264	0	10000	1.62196e+08	3.40373e+08	4.07124	4.95252
goldstein	265	0	10000	3	8.14259e-06	8.64436e-09	-1
goldstein	266	0	10000	3	6.02132e-06	4.20527e-09	-1
goldstein	267	0	10000	1.32027e+08	1.98671e+08	-5.0255	0.0418752
goldstein	268	0	10000	144.622	840.456	-0.25781	-0.412504
goldstein	269	0	10000	7123.47	17934.3	-1.48964	-1.17426
goldstein	270	0	10000	3	1.618e-05	1.30083e-08	-1
goldstein	271	0	10000	3	5.89976e-05	-5.24313e-08	-1
goldstein	272	0	10000	3	6.86448e-06	2.56073e-09	-1
goldstein	273	0	10000	84.0465	16.6531	1.78279	0.189302
goldstein	274	0	10000	89.8293	61.1361	0.91217	-0.393567
goldstein	275	0	10000	3	8.00058e-05	-7.52753e-08	-1
goldstein	276	0	10000	4.7713	41.084	-0.0766229	-1.04687
goldstein	277	0	10000	84	0.000181006	1.8	0.2
goldstein	278	1	18	30	2.25056e-07	-0.6	-0.4
goldstein	279	0	10000	34.532	18.0184	-0.361472	-0.638408
goldstein	280	0	10000	84	0.000793845	1.8	0.2
goldstein	281	0	10000	3.07622	11.1932	-0.0123752	-0.993053
goldstein	282	0	10000	3	3.98209e-06	-3.07112e-09	-1
goldstein	283	1	52	30	4.80955e-11	-0.6	-0.4
goldstein	284	0	10000	84	1.92603e-05	1.8	0.2
goldstein	285	0	10000	3	1.3878e-06	3.00206e-09	-1
goldstein	286	0	10000	84	0.00148016	1.8	0.2
goldstein	287	0	10000	840	0.000170104	1.2	0.8
goldstein	288	0	10000	840	0.000247916	1.2	0.8
goldstein	289	0	10000	22202.1	18100.4	-3.33404	-3.22164
goldstein	290	0	10000	84	0.000323484	1.8	0.200001
goldstein	291	0	10000	3	1.32954e-05	1.38511e-08	-1
goldstein	292	0	10000	3	1.49544e-05	3.26283e-08	-1
goldstein	293	0	10000	84	0.000451759	1.8	0.2
goldstein	294	0	10000	3	1.43344e-05	-6.3306e-09	-1
goldstein	295	0	10000	3	1.28791e-05	-6.81351e-09	-1
goldstein	296	0	10000	30.2057	12.418	-0.577422	-0.422469
goldstein	297	1	20	30	5.69941e-07	-0.6	-0.4
goldstein	298	0	10000	1.25543e+08	2.54923e+08	-1.95266	-4.66037
goldstein	299	0	10000	84	0.000250718	1.8	0.2
goldstein	300	0	10000	840	0.000240122	1.2	0.8
goldstein	301	0	10000	197.964	982.187	-0.182557	-0.410869
goldstein	302	0	10000	840	0.000257105	1.2	0.8
goldstein	303	0	10000	84	0.000261293	1.8	0.2
goldstein	304	0	10000	840	0.000186484	1.2	0.8
goldstein	305	0	10000	30	2.26202e-06	-0.6	-0.4
goldstein	306	0	10000	84	0.000449635	1.8	0.2
goldstein	307	0	10000	123.739	793.134	-0.233192	-0.478327
goldstein	308	0	10000	3	3.68481e-05	3.20161e-08	-1
goldstein	309	0	10000	3	3.31235e-05	2.70331e-08	-1
goldstein	310	0	10000	84	0.000855977	1.8	0.2
goldstein	311	0	10000	2.56306e+06	4.8454e+06	3.1702	-3.20935
goldstein	312	0	10000	5.86646e+07	1.19802e+08	1.98311	4.12007
goldstein	313	0	10000	84	0.00233084	1.8	0.2
goldstein	314	0	10000	3	6.77235e-06	9.38659e-10	-1
goldstein	315	0	10000	840	0.000254683	1.2	0.8
goldstein	316	0	10000	3	1.76971e-05	1.60965e-08	-1
goldstein	317	0	10000	30	1.69882e-06	-0.6	-0.4
goldstein	318	0	10000	3	5.21048e-06	-3.01527e-09	-1
goldstein	319	0	10000	3	2.22218e-05	1.71901e-08	-1
goldstein	320	0	10000	84	0.00260752	1.8	0.199999
goldstein	321	0	10000	84	0.00122264	1.8	0.2
goldstein	322	0	10000	840	0.000170914	1.2	0.8
goldstein	323	0	10000	840	0.000247327	1.2	0.8
goldstein	324	0	10000	840	0.000212868	1.2	0.8
goldstein	325	1	18	3	7.83024e-07	-5.66424e-10	-1
goldstein	326	0	10000	1.60055e+08	3.04962e+08	-1.65777	-4.73775
goldstein	327	1	13	3	5.50199e-08	-7.89548e-11	-1
goldstein	328	0	10000	3	1.6048e-05	-1.11464e-08	-1
goldstein	329	1	24	30	3.8424e-08	-0.6	-0.4
goldstein	330	0	10000	3	2.38138e-05	1.75382e-08	-1
goldstein	331	0	10000	3	7.94601e-06	5.42614e-09	-1
goldstein	332	1	16	30	1.23679e-07	-0.6	-0.4
goldstein	333	1	8	30	7.08958e-07	-0.6	-0.4
goldstein	334	0	10000	84	0.00019268	1.8	0.2
goldstein	335	0	10000	82763.2	47514.4	-4.95066	-4.30006
goldstein	336	0	10000	35374.2	34298.5	-3.84227	-3.56348
goldstein	337	0	10000	84	0.00140853	1.8	0.2
goldstein	338	0	10000	3	4.26784e-05	-1.72047e-08	-1
goldstein	339	1	32	30	7.75757e-08	-0.6	-0.4
goldstein	340	0	10000	34.997	1.3487	-0.396885	-0.603149
goldstein	341	0	10000	3	2.55288e-06	1.29046e-09	-1
goldstein	342	0	10000	84	0.00273944	1.8	0.2
goldstein	343	1	19	30	2.73746e-08	-0.6	-0.4
goldstein	344	0	10000	46998.1	39884.7	-4.18588	-3.7921
goldstein	345	0	10000	4.47314e+07	2.93543e+07	6.28611	-4.97764
goldstein	346	0	10000	3	1.66191e-05	-1.5654e-08	-1
goldstein	347	1	23	30	6.24379e-08	-0.6	-0.4
goldstein	348	0	10000	840	0.000204041	1.2	0.8
goldstein	349	0	10000	3.64415	25.4991	0.0400335	-0.963445
goldstein	350	1	12	30	4.12358e-08	-0.6	-0.4
goldstein	351	0	10000	840	0.000170239	1.2	0.8
goldstein	352	0	10000	1.77739e+06	5.13619e+06	-2.7425	2.51211
goldstein	353	1	17	30	4.79459e-08	-0.6	-0.4
goldstein	354	0	10000	84	0.000248767	1.8	0.2
goldstein	355	1	82	30	4.87041e-08	-0.6	-0.4
goldstein	356	0	10000	27721.1	21133.3	-3.56941	-3.37892
goldstein	357	0	10000	3	1.48143e-05	6.01839e-09	-1
goldstein	358	0	10000	3	1.91514e-05	4.86203e-08	-1
goldstein	359	0	10000	84	0.00122031	1.8	0.2
goldstein	360	0	10000	84	0.00017291	1.8	0.2
goldstein	361	0	10000	84	0.00141159	1.8	0.199999
goldstein	362	0	10000	84	0.00136107	1.8	0.2
goldstein	363	0	10000	84	0.000692751	1.8	0.2
goldstein	364	1	18	30	2.61537e-07	-0.6	-0.4
goldstein	365	0	10000	3	3.2244e-05	-2.84844e-08	-1
goldstein	366	1	17	30	7.33338e-07	-0.6	-0.4
goldstein	367	1	20	30	4.56079e-07	-0.6	-0.4
goldstein	368	0	10000	66390.9	77572.4	-2.54774	-2.04848
goldstein	369	0	10000	30	3.48449e-06	-0.6	-0.4
goldstein	370	0	10000	3	2.34556e-05	5.5012e-08	-1
goldstein	371	0	10000	84	0.00195882	1.8	0.200001
goldstein	372	0	10000	56936.8	48873.9	-4.43202	-3.95642
goldstein	373	0	10000	3	1.65049e-05	1.20131e-08	-1
goldstein	374	1	18	30	5.50812e-08	-0.6	-0.4
goldstein	375	0	10000	30	1.26659e-06	-0.6	-0.4
goldstein	376	0	10000	840	0.000189094	1.2	0.8
goldstein	377	0	10000	1311.01	4896.86	1.40059	1.1085
goldstein	378	0	10000	3	8.24619e-05	-1.2906e-08	-1
goldstein	379	0	10000	109.282	975.784	-0.538263	-0.690032
goldstein	380	0	10000	84	0.000243558	1.8	0.2
goldstein	381	0	10000	84	0.0018272	1.8	0.2
goldstein	382	0	10000	3	2.99121e-05	1.55345e-08	-1
goldstein	383	0	10000	3	8.55025e-06	-9.27768e-09	-1
goldstein	384	0	10000	3.69629e+06	6.73507e+06	3.44137	-3.4648
goldstein	385	0	10000	3	6.6158e-06	2.6434e-09	-1
goldstein	386	0	10000	840	0.000253198	1.2	0.8
goldstein	387	0	10000	84	0.000486857	1.8	0.2
goldstein	388	1	83	30	9.8577e-09	-0.6	-0.4
goldstein	389	0	10000	3	3.86282e-05	-2.41565e-08	-1
goldstein	390	0	10000	84	0.000465111	1.8	0.2
goldstein	391	0	10000	3	2.58178e-05	1.45565e-08	-1
goldstein	392	0	10000	1.51185e+08	3.40666e+08	4.60732	5.07357
goldstein	393	0	10000	840	0.000229733	1.2	0.8
goldstein	394	0	10000	3	6.95022e-06	2.85924e-09	-1
goldstein	395	0	10000	840	0.000244196	1.2	0.8
goldstein	396	0	10000	3	2.45514e-05	2.47977e-08	-1
goldstein	397	0	10000	5902.18	11678.6	2.35252	1.29439
goldstein	398	0	10000	3	1.22478e-05	-1.13686e-08	-1
goldstein	399	0	10000	84	0.00128994	1.8	0.2
goldstein	400	0	10000	30	1.19913e-06	-0.6	-0.4
goldstein	401	0	10000	3	6.57662e-05	-5.32607e-10	-1
goldstein	402	0	10000	840	0.000248833	1.2	0.8
goldstein	403	0	10000	29.9856	59.2865	-0.277403	-0.722752
goldstein	404	0	10000	2.02822e+08	3.46813e+08	1.42992	4.80158
goldstein	405	0	10000	3	5.43904e-06	3.97943e-09	-1
goldstein	406	0	10000	3	8.21206e-05	-1.14489e-08	-1
goldstein	407	0	10000	3	6.38302e-06	4.37806e-09	-1
goldstein	408	0	10000	33520.3	24465.8	-3.78216	-3.52055
goldstein	409	0	10000	3	2.12508e-05	1.88795e-08	-1
goldstein	410	0	10000	3	3.5721e-06	2.60651e-09	-1
goldstein	411	0	10000	843.218	269.645	1.20739	0.777795
goldstein	412	0	10000	3	1.30262e-05	3.55698e-08	-1
goldstein	413	0	10000	3	7.46592e-05	-6.02721e-09	-1
goldstein	414	0	10000	3	7.33263e-05	-1.5617e-08	-1
goldstein	415	0	10000	84	0.00142805	1.8	0.2
goldstein	416	0	10000	3	2.3265e-05	6.52056e-08	-1
goldstein	417	0	10000	84	0.00162283	1.8	0.2
goldstein	418	0	10000	36411.8	26049.7	-3.87814	-3.58453
goldstein	419	0	10000	3	1.54237e-05	-6.28989e-10	-1
goldstein	420	0	10000	3	4.94509e-06	-5.85478e-09	-1
goldstein	421	0	10000	84	0.000674942	1.8	0.2
goldstein	422	0	10000	17.475	212.129	0.118719	-1.10327
goldstein	423	1	48	3	8.03223e-07	-8.30434e-10	-1
goldstein	424	0	10000	840	0.000162732	1.2	0.8
goldstein	425	0	10000	3	1.92117e-05	-4.61332e-09	-1
goldstein	426	0	10000	3	2.44201e-06	-2.3171e-09	-1
goldstein	427	0	10000	422.583	1167.41	-0.0570301	-0.236709
goldstein	428	0	10000	840	0.00024366	1.2	0.8
goldstein	429	0	10000	3	8.91598e-06	-4.12266e-09	-1
goldstein	430	0	10000	3	7.48968e-06	1.03022e-08	-1
goldstein	431	0	10000	1.29375e+07	3.19635e+07	1.74837	3.43972
goldstein	432	0	10000	3	1.12557e-05	-7.54114e-09	-1
goldstein	433	0	10000	3	6.47221e-05	1.57461e-08	-1
goldstein	434	0	10000	3	3.19191e-05	2.10223e-08	-1
