fun	idx	status	iter	fval	norm	coord_0	coord_1
rosenbrock	85	2	19	0.121657	3.96631	0.677408	0.445618
rosenbrock	86	1	14	5.85626e-14	7.45675e-07	1	1
rosenbrock	87	2	19	5.66392e-14	3.55988e-05	1	1
rosenbrock	88	2	19	0.118428	1.84394	0.663131	0.432709
rosenbrock	89	2	19	8.2807e-15	2.65001e-05	1	1
rosenbrock	90	2	19	5.94906e-13	2.44196e-05	1	1
rosenbrock	91	2	19	1.24755e-13	1.61238e-05	1	1
rosenbrock	92	2	19	4.32616e-14	3.07803e-05	1	1
rosenbrock	93	2	19	2.6713e-14	9.97137e-06	1	1
rosenbrock	94	2	19	2.78641e-14	2.48944e-05	1	1
rosenbrock	95	2	19	0.000387842	0.213469	1.0193	1.03858
rosenbrock	96	2	17	2.97052e-15	1.39405e-05	1	1
rosenbrock	97	2	17	5.92174e-14	2.24926e-05	1	1
rosenbrock	98	2	17	0.330415	2.03958	0.433593	0.178206
rosenbrock	99	2	17	0.357689	10.209	1.58217	2.48956
rosenbrock	100	2	17	0.00293508	1.74361	0.965193	0.927446
rosenbrock	101	2	17	6.87521e-07	0.029663	0.999528	0.998988
rosenbrock	102	2	17	6.22194e-12	1.35354e-05	1	1
rosenbrock	103	2	17	3.00825e-13	3.74989e-05	1	1
rosenbrock	104	2	17	6.84258e-14	2.57466e-05	1	1
rosenbrock	105	2	17	0.00611817	1.39791	0.930529	0.862289
rosenbrock	106	1	14	5.93978e-17	5.7654e-07	1	1
rosenbrock	107	2	17	8.37703e-16	2.44502e-05	1	1
rosenbrock	108	2	17	2.99401e-13	4.58982e-05	1	1
rosenbrock	109	2	17	1.71213e-13	6.55908e-05	1	1
rosenbrock	110	2	17	0.139281	1.93601	0.634619	0.39514
rosenbrock	111	2	17	0.306554	3.82563	0.470808	0.205378
rosenbrock	112	1	16	9.5533e-19	3.07729e-08	1	1
rosenbrock	113	2	17	1.91417e-14	9.89233e-06	1	1
rosenbrock	114	2	17	0.00472105	1.39581	0.940973	0.881913
rosenbrock	115	2	17	1.52261e-16	1.74036e-06	1	1
rosenbrock	116	2	17	2.12453e-12	8.97063e-05	1	1
rosenbrock	117	2	17	3.84696	20.7619	-0.868403	0.813792
rosenbrock	118	1	16	5.77789e-15	7.35676e-07	1	1
rosenbrock	119	2	17	0.0172077	2.56079	0.887577	0.781034
rosenbrock	120	2	17	8.0195e-09	0.00245643	0.999927	0.99986
rosenbrock	121	2	17	0.874046	3.75443	0.0819861	-0.010969
rosenbrock	122	2	17	0.262495	3.70198	0.510639	0.24558
rosenbrock	123	2	17	1.5455e-16	8.66461e-06	1	1
rosenbrock	124	2	17	4.06324e-09	0.000178624	0.999936	0.999873
rosenbrock	125	2	17	1.36353e-15	5.69018e-06	1	1
rosenbrock	126	2	17	0.270102	7.27049	0.553042	0.279336
rosenbrock	127	2	17	1.08831e-13	3.64031e-05	1	1
rosenbrock	128	2	19	7.78678e-14	2.02573e-05	1	0.999999
rosenbrock	129	2	19	1.29195e-13	1.02006e-05	1	1
rosenbrock	130	1	13	1.67288e-23	1.94805e-10	1	1
rosenbrock	131	1	18	5.33192e-16	9.57261e-07	1	1
rosenbrock	132	1	16	1.78696e-17	2.35695e-07	1	1
rosenbrock	133	2	19	6.41994e-14	3.56612e-06	1	1
rosenbrock	134	2	19	8.27982e-15	1.89858e-05	1	1
rosenbrock	135	1	13	1.4998e-14	9.87926e-07	1	1
rosenbrock	136	2	19	2.89849e-12	3.61891e-05	0.999999	0.999998
rosenbrock	137	2	19	1.39286	6.80815	-0.146982	-0.00619804
rosenbrock	138	2	19	4.07747e-14	3.5405e-05	1	1
rosenbrock	139	2	19	2.02303e-15	3.80309e-05	1	1
rosenbrock	140	2	19	1.48994e-13	1.78242e-05	1	1
rosenbrock	141	2	19	2.55858e-13	2.42229e-05	1	1
rosenbrock	142	2	19	5.1385e-14	4.65562e-05	1	1
rosenbrock	143	2	19	2.28286e-08	0.00381691	1.00013	1.00025
rosenbrock	144	2	19	0.000113221	0.243175	0.9911	0.981695
rosenbrock	145	2	19	6.79497e-05	0.344914	1.00328	1.00582
rosenbrock	146	2	19	8.2168e-13	4.06739e-05	1	1
rosenbrock	147	2	19	2.72699e-14	1.99769e-05	1	1
rosenbrock	148	2	19	8.92079e-15	2.39967e-05	1	1
rosenbrock	149	2	19	1.31631e-10	0.000342776	1.00001	1.00002
rosenbrock	150	2	19	3.82386e-14	1.04789e-05	1	1
rosenbrock	151	2	19	1.79882e-13	1.91035e-05	1	1
rosenbrock	152	2	19	4.92905e-14	1.13341e-05	1	1
rosenbrock	153	2	19	1.74307e-14	9.41904e-06	1	1
rosenbrock	154	2	19	3.52918e-15	5.30925e-05	1	1
rosenbrock	155	2	19	1.7546e-14	2.91223e-05	1	1
rosenbrock	156	2	19	0.00112673	1.25228	0.9832	0.963776
rosenbrock	157	2	19	0.0690384	4.86029	0.778443	0.591848
rosenbrock	158	2	19	3.16831e-05	0.251671	0.999975	0.999387
rosenbrock	159	1	10	4.87862e-17	7.15624e-07	1	1
rosenbrock	160	2	17	9.68299e-14	3.59817e-05	1	1
rosenbrock	161	2	17	2.19122e-15	2.31869e-05	1	1
rosenbrock	162	1	12	6.18779e-17	7.00409e-07	1	1
rosenbrock	163	2	17	0.752452	3.27598	0.147302	0.0057735
rosenbrock	164	2	17	0.220075	1.08761	0.533926	0.279739
rosenbrock	165	2	17	1.15337e-14	2.63615e-05	1	1
rosenbrock	166	2	17	6.63394e-15	4.9563e-05	1	1
rosenbrock	167	2	17	1.00794e-14	3.8394e-05	1	1
rosenbrock	168	2	17	5.36489e-12	4.8872e-05	1	1
rosenbrock	169	2	17	0.177212	1.16166	0.579224	0.336762
rosenbrock	170	2	17	6.12875e-13	1.40927e-05	1	1
rosenbrock	171	2	17	2.48287e-13	7.4685e-05	1	1
rosenbrock	172	2	17	2.50963e-14	2.36746e-05	1	1
rosenbrock	173	2	17	0.0236739	3.46193	0.875999	0.758265
rosenbrock	174	2	17	1.19506e-13	1.14046e-05	1	1
rosenbrock	175	1	15	2.06231e-22	6.28952e-10	1	1
rosenbrock	176	2	17	1.24564e-11	3.36004e-05	0.999997	0.999993
rosenbrock	177	2	17	1.95674e-12	4.99192e-05	1	1
rosenbrock	178	2	17	9.62213e-14	3.5935e-05	1	1
rosenbrock	179	2	17	4.83617e-14	5.97926e-06	1	1
rosenbrock	180	2	17	1.70269e-15	1.45969e-05	1	1
rosenbrock	181	2	17	1.19838e-14	1.97655e-05	1	1
rosenbrock	182	2	17	0.101232	3.31824	0.70141	0.480987
rosenbrock	183	2	17	7.55765e-14	1.72561e-05	1	1
rosenbrock	184	2	17	2.24624e-15	2.01439e-05	1	1
rosenbrock	185	2	17	4.51458e-17	1.00735e-06	1	1
rosenbrock	186	2	17	3.41218e-13	2.50923e-05	1	1
rosenbrock	187	2	17	0.976144	3.54545	0.0224646	0.0148464
rosenbrock	188	2	17	1.40306e-05	0.139252	0.997799	0.995906
rosenbrock	189	2	17	7.94541e-15	6.30781e-06	1	1
rosenbrock	190	1	16	7.83438e-17	6.23852e-07	1	1
rosenbrock	191	2	17	5.80125e-14	4.22706e-05	1	1
rosenbrock	192	2	18	2.46424e-14	2.14576e-05	1	1
rosenbrock	193	2	18	2.73827e-15	4.61025e-05	1	1
rosenbrock	194	2	18	4.96947e-14	3.59124e-05	1	1
rosenbrock	195	2	18	0.0110704	1.71766	0.905123	0.8147
rosenbrock	196	2	18	2.94308e-14	2.46862e-05	1	1
rosenbrock	197	2	18	0.432855	1.36299	0.345297	0.112734
rosenbrock	198	1	15	1.2154e-16	4.89242e-07	1	1
rosenbrock	199	2	18	1.33166e-07	0.0130585	0.999793	0.999555
rosenbrock	200	2	18	7.39709e-14	3.16682e-05	1	1
rosenbrock	201	2	18	4.89306e-14	2.32611e-05	1	1
rosenbrock	202	2	18	0.000562912	0.295629	0.97699	0.955088
rosenbrock	203	2	18	2.1082e-14	4.10423e-05	1	1
rosenbrock	204	2	18	0.104427	5.94912	0.731692	0.517362
rosenbrock	205	2	18	4.87253e-15	4.97666e-06	1	1
rosenbrock	206	2	18	6.68513e-14	1.13262e-05	1	1
rosenbrock	207	2	18	1.57952	10.9715	-0.162903	-0.0211257
rosenbrock	208	2	18	7.83056e-13	3.02451e-05	1	1
rosenbrock	209	2	18	4.40341e-14	2.70161e-05	1	1
rosenbrock	210	2	18	5.43179e-14	6.35708e-06	1	1
rosenbrock	211	2	18	3.05198	8.03456	-0.720572	0.549492
rosenbrock	212	2	18	0.251542	7.06434	0.567626	0.296783
rosenbrock	213	2	18	0.2917	0.82536	0.461065	0.209046
rosenbrock	214	2	18	4.66566e-14	3.20485e-05	1	1
rosenbrock	215	2	18	1.0515e-13	6.22279e-06	1	1
rosenbrock	216	2	18	6.9855e-13	3.12376e-05	1	1
rosenbrock	217	2	18	1.23911e-14	8.81695e-06	1	1
rosenbrock	218	2	18	1.46291e-08	0.003863	0.999919	0.999829
rosenbrock	219	2	18	3.85475e-14	4.59731e-05	1	1
rosenbrock	220	2	18	0.000641079	0.464347	0.977432	0.954225
rosenbrock	221	2	18	5.07286e-14	1.24178e-05	1	1
rosenbrock	222	2	18	2.1577e-16	2.27132e-06	1	1
rosenbrock	223	2	18	0.00064598	1.0992	0.994841	0.98722
rosenbrock	224	2	19	1.36908e-14	6.61228e-06	1	1
rosenbrock	225	2	19	6.67571e-05	0.161889	0.992543	0.985475
rosenbrock	226	2	19	3.06499e-13	5.58945e-05	1	1
rosenbrock	227	2	19	0.206764	0.80866	0.547087	0.295263
rosenbrock	228	2	19	1.85857e-14	5.96967e-06	1	1
rosenbrock	229	2	19	4.80825e-05	0.0416218	0.99317	0.986268
rosenbrock	230	2	19	5.97094e-08	0.00468184	1.00023	1.00044
rosenbrock	231	2	19	5.74267e-15	3.88686e-05	1	1
rosenbrock	232	2	19	9.97626e-14	3.54167e-06	1	1
rosenbrock	233	2	19	0.000610254	0.745219	0.98266	0.963861
rosenbrock	234	2	19	2.40384e-16	1.14698e-06	1	1
rosenbrock	235	2	19	1.75884e-11	0.000112185	0.999997	0.999994
rosenbrock	236	2	19	2.77493e-07	0.00108579	1.00053	1.00105
rosenbrock	237	2	19	1.83066e-13	2.8958e-05	1	1
rosenbrock	238	1	14	1.22945e-16	4.96071e-07	1	1
rosenbrock	239	2	19	4.15431e-14	3.11955e-05	1	1
rosenbrock	240	2	19	8.5287e-15	2.42653e-05	1	1
rosenbrock	241	2	19	1.42749e-13	1.46449e-05	1	1
rosenbrock	242	2	19	9.60818e-17	4.78918e-06	1	1
rosenbrock	243	1	13	7.87867e-16	7.77655e-07	1	1
rosenbrock	244	2	19	2.67236e-14	2.6603e-05	1	1
rosenbrock	245	2	19	4.49819e-13	9.43176e-06	1	1
rosenbrock	246	2	19	2.36661e-14	7.03505e-06	1	1
rosenbrock	247	2	19	1.55808e-05	0.127906	0.9974	0.994509
rosenbrock	248	2	19	7.11326e-16	6.93497e-06	1	1
rosenbrock	249	2	19	0.0777098	0.62797	0.721245	0.520433
rosenbrock	250	2	19	6.53124e-15	1.92382e-06	1	1
rosenbrock	251	1	17	7.00919e-15	8.58923e-07	1	1
rosenbrock	252	1	13	1.03978e-15	2.9422e-07	1	1
rosenbrock	253	2	19	3.13287e-06	0.0373021	1.00159	1.00311
rosenbrock	254	2	19	4.75658e-13	2.29523e-05	0.999999	0.999999
rosenbrock	255	2	19	0.0960383	1.0315	0.690398	0.47801
rosenbrock	256	2	20	1.32623e-15	5.68502e-06	1	1
rosenbrock	257	2	20	2.26273e-13	4.27171e-05	1	1
rosenbrock	258	1	11	7.83242e-19	1.39255e-07	1	1
rosenbrock	259	2	20	1.50247e-05	0.170097	1.00093	1.00148
rosenbrock	260	2	20	2.32075e-14	1.97774e-05	1	1
rosenbrock	261	2	20	3.8383e-15	1.51634e-05	1	1
rosenbrock	262	2	20	9.46173e-14	1.35362e-05	1	1
rosenbrock	263	2	20	0.0110592	1.23081	0.900487	0.807477
rosenbrock	264	2	20	1.85653e-10	0.0003028	0.999988	0.999977
rosenbrock	265	2	20	2.11675e-14	2.80054e-05	1	1
rosenbrock	266	2	20	4.25537e-15	3.23671e-05	1	1
rosenbrock	267	2	20	7.6099e-14	6.51885e-05	1	1
rosenbrock	268	2	20	6.60803e-15	4.77964e-05	1	1
rosenbrock	269	2	20	4.09839e-14	4.56261e-05	1	1
rosenbrock	270	2	20	1.67983e-13	4.18369e-05	1	1
rosenbrock	271	2	20	3.93849e-16	1.1128e-05	1	1
rosenbrock	272	2	20	4.31173e-15	3.21083e-06	1	1
rosenbrock	273	2	20	0.000113364	0.112926	1.01044	1.02078
rosenbrock	274	2	20	0.00429969	0.530918	0.936185	0.874935
rosenbrock	275	2	20	0.000665651	1.10796	1.0088	1.01526
rosenbrock	276	1	19	5.882e-14	3.33942e-07	1	1
rosenbrock	277	2	20	1.95176e-15	6.56646e-06	1	1
rosenbrock	278	2	20	0.00228654	1.07477	0.960156	0.919255
rosenbrock	279	2	20	1.95459e-13	2.75304e-05	1	1
rosenbrock	280	2	20	3.67555e-14	1.72962e-05	1	1
rosenbrock	281	2	20	5.52955e-16	2.07429e-05	1	1
rosenbrock	282	2	20	6.44596e-11	0.000164026	1.00001	1.00001
rosenbrock	283	2	20	7.05836e-08	0.010121	1.00015	1.00028
rosenbrock	284	2	20	2.02201e-13	7.01523e-06	1	1
rosenbrock	285	2	20	0.00785747	3.06705	0.95036	0.895839
rosenbrock	286	2	20	0.00437149	1.73879	0.94942	0.897141
rosenbrock	287	2	20	7.81579e-06	0.0120285	0.99723	0.994429
rosenbrock	288	2	18	3.96731e-13	2.72119e-05	1	1
rosenbrock	289	2	18	9.16649e-14	3.9375e-05	1	1
rosenbrock	290	2	18	5.39547e-14	5.757e-05	1	1
rosenbrock	291	1	14	7.34809e-13	4.05046e-07	1	1
rosenbrock	292	2	18	0.0198302	0.922774	0.862171	0.740452
rosenbrock	293	2	18	6.38724e-14	7.53515e-06	1	1
rosenbrock	294	2	18	3.99585e-13	3.12461e-05	1	1
rosenbrock	295	2	18	0.0091977	1.28432	0.910559	0.825656
rosenbrock	296	2	18	3.98569e-15	3.38739e-05	1	1
rosenbrock	297	2	18	3.75392e-13	2.19956e-05	1	1
rosenbrock	298	2	18	0.104701	3.46537	0.697458	0.474972
rosenbrock	299	2	18	4.74332e-14	2.47366e-05	1	1
rosenbrock	300	2	18	1.34011e-14	1.84972e-05	1	1
rosenbrock	301	2	18	1.38862e-13	6.1097e-05	1	1
rosenbrock	302	2	18	0.137784	2.46965	0.640441	0.400944
rosenbrock	303	2	18	3.01395e-15	1.59097e-05	1	1
rosenbrock	304	2	18	2.37215e-14	1.67917e-05	1	1
rosenbrock	305	2	18	1.81977e-14	1.07678e-05	1	1
rosenbrock	306	2	18	2.46003e-13	3.38391e-05	1	1
rosenbrock	307	2	18	1.48188e-14	1.47838e-05	1	1
rosenbrock	308	2	18	7.88979e-07	0.033816	1.0005	1.00092
rosenbrock	309	2	18	4.77465e-13	9.67961e-06	1	1
rosenbrock	310	2	18	2.61976e-14	2.4876e-05	1	1
rosenbrock	311	2	18	6.4255e-15	6.48313e-06	1	1
rosenbrock	312	2	18	0.0102932	2.66872	0.923556	0.846285
rosenbrock	313	2	18	0.00928645	0.516868	0.905026	0.817439
rosenbrock	314	2	18	6.36655e-06	0.0899289	1.00161	1.00303
rosenbrock	315	2	18	0.00788566	1.90196	0.925475	0.851675
rosenbrock	316	2	18	1.35966e-14	5.50984e-06	1	1
rosenbrock	317	2	18	1.96312e-13	1.57577e-05	1	1
rosenbrock	318	2	18	0.00026821	0.290756	0.985274	0.970049
rosenbrock	319	2	18	4.05987e-13	1.16946e-06	1	1
rosenbrock	320	2	17	9.73538e-14	6.03715e-05	1	1
rosenbrock	321	2	17	6.04788e-15	1.1515e-05	1	1
rosenbrock	322	1	12	1.03716e-18	4.19476e-08	1	1
rosenbrock	323	1	12	5.99323e-13	1.789e-07	1	1
rosenbrock	324	2	17	0.269197	3.11307	0.487787	0.246204
rosenbrock	325	2	17	1.01588e-13	1.12485e-06	1	1
rosenbrock	326	2	17	1.46645e-06	0.0419068	1.0008	1.00152
rosenbrock	327	2	17	0.000232549	0.310745	1.01388	1.02732
rosenbrock	328	1	16	4.9392e-17	3.2514e-07	1	1
rosenbrock	329	1	11	1.88799e-14	7.44836e-07	1	1
rosenbrock	330	2	17	0.95445	4.73105	0.0452542	0.0227627
rosenbrock	331	2	17	2.67561e-14	7.57592e-06	1	1
rosenbrock	332	2	17	1.11541e-06	0.0309488	1.00083	1.00159
rosenbrock	333	2	17	1.93466e-14	4.71486e-05	1	1
rosenbrock	334	2	17	0.00211076	0.221476	0.95458	0.910532
rosenbrock	335	2	17	5.2274e-13	3.22506e-05	1	1
rosenbrock	336	1	16	4.15518e-17	5.53569e-07	1	1
rosenbrock	337	2	17	5.79097e-14	2.06891e-05	1	1
rosenbrock	338	2	17	4.2151e-13	1.68833e-05	1	1
rosenbrock	339	2	17	1.67671e-15	5.0722e-06	1	1
rosenbrock	340	2	17	1.4184e-14	1.5891e-05	1	1
rosenbrock	341	2	17	0.974589	22.0259	1.95507	3.79729
rosenbrock	342	2	17	0.000576907	0.914273	1.01378	1.02578
rosenbrock	343	2	17	3.48937e-14	1.49076e-05	1	1
rosenbrock	344	2	17	0.252732	2.18639	0.506817	0.247115
rosenbrock	345	2	17	1.10135e-14	3.46965e-05	1	1
rosenbrock	346	2	17	0.00362841	1.33819	0.949753	0.898709
rosenbrock	347	2	17	2.91367e-13	7.11994e-05	1	1
rosenbrock	348	2	17	0.272753	2.30472	0.488154	0.227918
rosenbrock	349	2	17	0.112771	2.51178	0.676266	0.448409
rosenbrock	350	2	17	0.480089	1.68811	0.31206	0.0891184
rosenbrock	351	2	17	9.42921e-14	1.65184e-05	1	1
rosenbrock	352	2	18	1.60164e-13	6.13814e-05	1	1
rosenbrock	353	2	18	2.61271e-11	0.000160759	0.999997	0.999993
rosenbrock	354	2	18	4.2339e-13	1.97909e-05	1	1
rosenbrock	355	2	18	2.95944	16.3895	-0.671815	0.410781
rosenbrock	356	2	18	1.15686e-16	2.6733e-06	1	1
rosenbrock	357	2	18	2.0402e-14	2.25041e-05	1	1
rosenbrock	358	2	18	9.84404e-15	1.47027e-05	1	1
rosenbrock	359	2	18	2.12248e-14	1.07349e-05	1	1
rosenbrock	360	2	18	8.97871e-14	1.46163e-05	1	1
rosenbrock	361	2	18	0.138524	3.74034	0.640627	0.420086
rosenbrock	362	2	18	4.66411e-14	2.91659e-05	1	1
rosenbrock	363	1	17	7.59818e-16	7.05532e-07	1	1
rosenbrock	364	2	18	7.84448e-14	5.42737e-06	1	1
rosenbrock	365	2	18	0.0058988	1.90713	0.939481	0.877896
rosenbrock	366	1	17	9.42297e-20	2.49689e-07	1	1
rosenbrock	367	2	18	1.75145e-14	9.38638e-06	1	1
rosenbrock	368	1	16	1.62638e-16	9.82446e-07	1	1
rosenbrock	369	2	18	2.58092e-15	2.28428e-06	1	1
rosenbrock	370	2	18	8.74587e-15	1.38826e-05	1	1
rosenbrock	371	2	18	1.85327e-13	1.88408e-05	1	1
rosenbrock	372	2	18	1.03361e-15	1.25051e-05	1	1
rosenbrock	373	2	18	2.95372	2.00764	-0.717267	0.521339
rosenbrock	374	2	18	0.0824692	2.81236	0.727906	0.520663
rosenbrock	375	2	18	1.66094e-07	0.010864	0.999663	0.999349
rosenbrock	376	2	18	3.43313e-12	7.50036e-05	0.999999	0.999998
rosenbrock	377	2	18	0.116555	2.36284	0.669488	0.43966
rosenbrock	378	2	18	2.87096e-14	3.20109e-05	1	1
rosenbrock	379	2	18	0.00211515	0.427525	1.04539	1.09209
rosenbrock	380	2	18	1.43606e-14	1.86097e-05	1	1
rosenbrock	381	2	18	0.000337288	0.0861709	0.981827	0.96372
rosenbrock	382	2	18	2.24498e-14	1.91815e-06	1	1
rosenbrock	383	2	18	1.43403e-13	7.80151e-06	1	1
rosenbrock	384	2	19	7.70819e-06	0.110593	0.998837	0.997423
rosenbrock	385	2	19	1.12681e-15	3.65612e-06	1	1
rosenbrock	386	2	19	0.00929508	1.67102	0.914045	0.831112
rosenbrock	387	2	19	2.02137e-15	7.94327e-06	1	1
rosenbrock	388	1	8	1.41029e-13	6.10261e-07	1	1
rosenbrock	389	1	14	1.63238e-14	4.07205e-07	1	1
rosenbrock	390	2	19	3.64921e-14	1.89335e-05	1	1
rosenbrock	391	2	19	1.07454e-13	1.45644e-05	1	1
rosenbrock	392	2	19	0.00677602	1.52241	0.927567	0.856469
rosenbrock	393	2	19	1.20989e-13	8.9029e-06	1	1
rosenbrock	394	2	19	0.102155	3.3473	0.700242	0.479248
rosenbrock	395	2	19	4.62849e-14	1.90727e-05	1	1
rosenbrock	396	2	19	1.68766e-16	1.85078e-06	1	1
rosenbrock	397	2	19	5.61096e-14	3.33038e-05	1	1
rosenbrock	398	1	16	3.45633e-15	9.93157e-07	1	1
rosenbrock	399	2	19	0.0418563	4.72322	0.840179	0.693128
rosenbrock	400	2	19	3.72307e-13	5.44704e-05	1	1
rosenbrock	401	1	9	6.82075e-14	8.95669e-07	1	1
rosenbrock	402	2	19	1.56466e-15	9.68052e-06	1	1
rosenbrock	403	2	19	1.88783e-14	1.41611e-05	1	1
rosenbrock	404	2	19	0.0121552	0.775837	0.892257	0.793785
rosenbrock	405	2	19	5.70125e-11	0.00025609	1.00001	1.00001
rosenbrock	406	2	19	5.59839e-14	3.45567e-05	1	1
rosenbrock	407	2	19	6.4349e-13	3.82503e-05	1	1
rosenbrock	408	2	19	6.23676e-14	9.8882e-06	1	1
rosenbrock	409	2	19	2.12145	5.36468	-0.433785	0.213803
rosenbrock	410	2	19	1.37176e-15	1.05369e-05	1	1
rosenbrock	411	1	15	2.92109e-13	7.39253e-07	0.999999	0.999999
rosenbrock	412	2	19	0.000135844	0.415357	0.993392	0.985867
rosenbrock	413	1	14	7.03502e-17	8.36975e-08	1	1
