OptIndex Step X_0 X_1
5	5	3.98561	1.98797
5	6	3.97394	1.98626
5	7	3.97451	1.98747
5	8	3.97454	1.98731
5	9	3.97454	1.98731
5	10	3.97454	1.98731
5	11	3.97454	1.98731
5	12	3.97454	1.98731
5	13	3.97454	1.98731
5	14	3.97454	1.98731
5	15	3.97454	1.98731
5	16	3.97454	1.98731
5	17	3.97454	1.98731
5	18	3.97454	1.98731
5	19	3.97454	1.98731
5	20	3.97454	1.98731
5	21	3.97454	1.98731
5	22	3.97454	1.98731
5	23	3.97454	1.98731
5	24	3.97454	1.98731
6	0	-3.85894	-0.0559394
6	1	-3.94163	-0.078717
6	2	-3.98661	-0.00206886
6	3	-3.97433	0.000570754
6	4	-3.9695	-0.000268803
6	5	-3.96946	3.8595e-05
6	6	-3.96947	-1.03518e-09
6	7	-3.96947	-2.32986e-11
6	8	-3.96947	-2.30077e-11
6	9	-3.96947	-2.30077e-11
6	10	-3.96947	-2.30077e-11
6	11	-3.96947	-2.30077e-11
6	12	-3.96947	-2.30077e-11
6	13	-3.96947	-2.30077e-11
6	14	-3.96947	-2.30077e-11
6	15	-3.96947	-2.30077e-11
6	16	-3.96947	-2.30077e-11
6	17	-3.96947	-2.30077e-11
6	18	-3.96947	-2.30077e-11
6	19	-3.96947	-2.30077e-11
6	20	-3.96947	-2.30077e-11
6	21	-3.96947	-2.30077e-11
6	22	-3.96947	-2.30077e-11
6	23	-3.96947	-2.30077e-11
6	24	-3.96947	-2.30077e-11
7	0	-1.01315	4.97436
7	1	-1.00848	4.98387
7	2	-0.995727	4.97719
7	3	-0.994939	4.97451
7	4	-0.99492	4.9745
7	5	-0.99492	4.9745
7	6	-0.99492	4.9745
7	7	-0.99492	4.9745
7	8	-0.99492	4.9745
7	9	-0.99492	4.9745
7	10	-0.99492	4.9745
7	11	-0.99492	4.9745
7	12	-0.99492	4.9745
7	13	-0.99492	4.9745
7	14	-0.99492	4.9745
7	15	-0.99492	4.9745
7	16	-0.99492	4.9745
7	17	-0.99492	4.9745
7	18	-0.99492	4.9745
7	19	-0.99492	4.9745
7	20	-0.99492	4.9745
7	21	-0.99492	4.9745
7	22	-0.99492	4.9745
7	23	-0.99492	4.9745
7	24	-0.99492	4.9745
8	0	-0.0518638	0.987674
8	1	-0.0118411	0.961627
8	2	-0.0128793	0.956453
8	3	0.000206156	0.953455
8	4	-3.0609e-06	0.952195
8	5	-8.82292e-09	0.952167
8	6	1.30712e-11	0.952167
8	7	-7.10297e-13	0.952167
8	8	-8.50881e-13	0.952167
8	9	-8.50881e-13	0.952167
8	10	-8.50881e-13	0.952167
8	11	-8.50881e-13	0.952167
8	12	-8.50881e-13	0.952167
8	13	-8.50881e-13	0.952167
8	14	-8.50881e-13	0.952167
8	15	-8.50881e-13	0.952167
8	16	-8.50881e-13	0.952167
8	17	-8.50881e-13	0.952167
8	18	-8.50881e-13	0.952167
8	19	-8.50881e-13	0.952167
8	20	-8.50881e-13	0.952167
8	21	-8.50881e-13	0.952167
8	22	-8.50881e-13	0.952167
8	23	-8.50881e-13	0.952167
8	24	-8.50881e-13	0.952167
9	0	0.470954	-0.305279
9	1	0.287962	0.248604
9	2	0.0624318	0.26166
9	3	-0.100697	0.152569
9	4	-0.0976504	-0.0332894
9	5	0.0456616	-0.0154177
9	6	-0.0136048	0.0195266
9	7	-0.00886155	0.00116119
9	8	-0.000733909	-0.00245223
9	9	0.000641074	-0.00130387
9	10	0.000598165	-0.000248645
9	11	0.000277623	0.000146084
9	12	-3.20109e-05	0.000159319
9	13	-8.42043e-05	-2.29612e-05
9	14	1.25472e-05	-4.31265e-05
9	15	2.00622e-05	-1.30604e-05
9	16	1.06681e-05	2.62828e-06
9	17	-2.26372e-06	6.52438e-06
9	18	-2.07705e-06	1.25527e-06
9	19	-8.06395e-07	-7.3552e-07
9	20	8.48099e-08	-5.63416e-07
9	21	2.9007e-07	-1.46979e-08
9	22	-6.88186e-09	1.59833e-07
9	23	-8.38781e-08	-5.72388e-09
9	24	-3.36725e-08	-3.00006e-08
10	0	0.025076	-1.00548
10	1	0.0349395	-0.97859
10	2	-0.0146179	-0.9594
10	3	3.46989e-07	-0.952651
10	4	6.87521e-06	-0.952197
10	5	6.85834e-08	-0.952167
10	6	5.89778e-10	-0.952167
10	7	-1.39864e-08	-0.952167
10	8	-4.72424e-10	-0.952167
10	9	-4.72424e-10	-0.952167
10	10	-4.72424e-10	-0.952167
10	11	-4.72424e-10	-0.952167
10	12	-4.72424e-10	-0.952167
10	13	-4.72424e-10	-0.952167
10	14	-4.72424e-10	-0.952167
10	15	-4.72424e-10	-0.952167
10	16	-4.72424e-10	-0.952167
10	17	-4.72424e-10	-0.952167
10	18	-4.72424e-10	-0.952167
10	19	-4.72424e-10	-0.952167
10	20	-4.72424e-10	-0.952167
10	21	-4.72424e-10	-0.952167
10	22	-4.72424e-10	-0.952167
10	23	-4.72424e-10	-0.952167
10	24	-4.72424e-10	-0.952167
11	0	-1.92009	1.21824
11	1	-1.89282	1.03325
11	2	-1.96639	0.992169
11	3	-1.96275	0.98315
11	4	-1.96514	0.98222
11	5	-1.96462	0.982416
11	6	-1.96462	0.982416
11	7	-1.96462	0.982416
11	8	-1.96462	0.982416
11	9	-1.96462	0.982416
11	10	-1.96462	0.982416
11	11	-1.96462	0.982416
11	12	-1.96462	0.982416
11	13	-1.96462	0.982416
11	14	-1.96462	0.982416
11	15	-1.96462	0.982416
11	16	-1.96462	0.982416
11	17	-1.96462	0.982416
11	18	-1.96462	0.982416
11	19	-1.96462	0.982416
11	20	-1.96462	0.982416
11	21	-1.96462	0.982416
11	22	-1.96462	0.982416
11	23	-1.96462	0.982416
11	24	-1.96462	0.982416
12	0	-5.00329	1.97255
12	1	-5.00598	1.98181
12	2	-4.97751	1.99035
12	3	-4.97686	1.99077
12	4	-4.97684	1.99076
12	5	-4.97684	1.99076
12	6	-4.97684	1.99076
12	7	-4.97684	1.99076
12	8	-4.97684	1.99076
12	9	-4.97684	1.99076
12	10	-4.97684	1.99076
12	11	-4.97684	1.99076
12	12	-4.97684	1.99076
12	13	-4.97684	1.99076
12	14	-4.97684	1.99076
12	15	-4.97684	1.99076
12	16	-4.97684	1.99076
12	17	-4.97684	1.99076
12	18	-4.97684	1.99076
12	19	-4.97684	1.99076
12	20	-4.97684	1.99076
12	21	-4.97684	1.99076
12	22	-4.97684	1.99076
12	23	-4.97684	1.99076
12	24	-4.97684	1.99076
13	0	3.1181	4.02258
13	1	3.07428	4.06924
13	2	2.93478	3.9684
13	3	2.98616	3.9761
13	4	2.98403	3.97951
13	5	2.9842	3.97891
13	6	2.98422	3.97893
13	7	2.98421	3.97892
13	8	2.98421	3.97892
13	9	2.98421	3.97892
13	10	2.98421	3.97892
13	11	2.98421	3.97892
13	12	2.98421	3.97892
13	13	2.98421	3.97892
13	14	2.98421	3.97892
13	15	2.98421	3.97892
13	16	2.98421	3.97892
13	17	2.98421	3.97892
13	18	2.98421	3.97892
13	19	2.98421	3.97892
13	20	2.98421	3.97892
13	21	2.98421	3.97892
13	22	2.98421	3.97892
13	23	2.98421	3.97892
13	24	2.98421	3.97892
14	0	0.37806	-0.263647
14	1	0.126699	-0.346868
14	2	0.126699	-0.346868
14	3	0.272623	-0.101686
14	4	0.235001	-0.0999585
14	5	0.235001	-0.0999585
14	6	0.235001	-0.0999585
14	7	0.235001	-0.0999585
14	8	0.0920657	0.0280228
14	9	0.00525329	0.050188
14	10	-0.0148131	-0.0117143
14	11	-0.000571681	-0.00490203
14	12	0.00112527	-0.000781164
14	13	0.000678163	0.000207024
14	14	0.000207343	0.000294668
14	15	-1.98502e-05	0.00017431
14	16	-0.000103051	-2.22573e-05
14	17	5.14832e-05	-3.11453e-05
14	18	2.05186e-05	6.80449e-06
14	19	1.33857e-06	1.02542e-05
14	20	-4.93586e-06	2.3058e-06
14	21	-2.72927e-06	-6.93159e-07
14	22	-6.29943e-07	-1.15277e-06
14	23	6.76472e-07	-3.78345e-07
14	24	2.55095e-07	1.06354e-07
15	0	3.04017	1.83995
15	1	3.04017	1.83995
15	2	-0.311362	-1.64388
15	3	0.790178	-0.498919
15	4	1.04125	-0.237967
15	5	1.04125	-0.237967
15	6	1.12094	-0.155441
15	7	1.09626	-0.181222
15	8	1.09626	-0.181222
15	9	1.09626	-0.181222
15	10	1.09626	-0.181222
15	11	1.09626	-0.181222
15	12	1.09626	-0.181222
15	13	1.09626	-0.181222
15	14	1.09626	-0.181222
15	15	1.09626	-0.181222
15	16	1.09626	-0.181222
15	17	1.09626	-0.181222
15	18	1.09626	-0.181222
15	19	1.09626	-0.181222
15	20	1.09626	-0.181222
15	21	1.09626	-0.181222
15	22	1.09626	-0.181222
15	23	1.09626	-0.181222
15	24	1.09626	-0.181222
16	0	3.68883	-2.86025
16	1	3.90771	-2.80226
16	2	3.95795	-2.80535
16	3	4.01515	-2.93679
16	4	3.99303	-2.99694
16	5	3.98223	-2.98877
16	6	3.97907	-2.98415
16	7	3.97892	-2.98422
16	8	3.97892	-2.98421
16	9	3.97892	-2.98421
16	10	3.97892	-2.98421
16	11	3.97892	-2.98421
16	12	3.97892	-2.98421
16	13	3.97892	-2.98421
16	14	3.97892	-2.98421
16	15	3.97892	-2.98421
16	16	3.97892	-2.98421
16	17	3.97892	-2.98421
16	18	3.97892	-2.98421
16	19	3.97892	-2.98421
16	20	3.97892	-2.98421
16	21	3.97892	-2.98421
16	22	3.97892	-2.98421
16	23	3.97892	-2.98421
16	24	3.97892	-2.98421
17	0	0.212027	1.01721
17	1	0.0247126	0.793617
17	2	0.0247126	0.793617
17	3	-0.0341336	0.886815
17	4	-0.03828	0.953388
17	5	-0.00620289	0.952356
17	6	0.000165615	0.952316
17	7	-8.07192e-07	0.952124
17	8	-2.43716e-06	0.952169
17	9	1.45938e-07	0.952167
17	10	-1.92848e-09	0.952167
17	11	-1.92848e-09	0.952167
17	12	-1.92848e-09	0.952167
17	13	-1.92848e-09	0.952167
17	14	-1.92848e-09	0.952167
17	15	-1.92848e-09	0.952167
17	16	-1.92848e-09	0.952167
17	17	-1.92848e-09	0.952167
17	18	-1.92848e-09	0.952167
17	19	-1.92848e-09	0.952167
17	20	-1.92848e-09	0.952167
17	21	-1.92848e-09	0.952167
17	22	-1.92848e-09	0.952167
17	23	-1.92848e-09	0.952167
17	24	-1.92848e-09	0.952167
18	0	1.95291	-0.999241
18	1	1.96657	-1.00069
18	2	1.96615	-0.986581
18	3	1.96461	-0.982466
18	4	1.96462	-0.982416
18	5	1.96462	-0.982416
18	6	1.96462	-0.982416
18	7	1.96462	-0.982416
18	8	1.96462	-0.982416
18	9	1.96462	-0.982416
18	10	1.96462	-0.982416
18	11	1.96462	-0.982416
18	12	1.96462	-0.982416
18	13	1.96462	-0.982416
18	14	1.96462	-0.982416
18	15	1.96462	-0.982416
18	16	1.96462	-0.982416
18	17	1.96462	-0.982416
18	18	1.96462	-0.982416
18	19	1.96462	-0.982416
18	20	1.96462	-0.982416
18	21	1.96462	-0.982416
18	22	1.96462	-0.982416
18	23	1.96462	-0.982416
18	24	1.96462	-0.982416
19	0	-2.97075	2.94573
19	1	-2.98337	2.94692
19	2	-2.98139	2.97423
19	3	-2.97919	2.97948
19	4	-2.97922	2.97922
19	5	-2.97922	2.97922
19	6	-2.97922	2.97922
19	7	-2.97922	2.97922
19	8	-2.97922	2.97922
19	9	-2.97922	2.97922
19	10	-2.97922	2.97922
19	11	-2.97922	2.97922
19	12	-2.97922	2.97922
19	13	-2.97922	2.97922
19	14	-2.97922	2.97922
19	15	-2.97922	2.97922
19	16	-2.97922	2.97922
19	17	-2.97922	2.97922
19	18	-2.97922	2.97922
19	19	-2.97922	2.97922
19	20	-2.97922	2.97922
19	21	-2.97922	2.97922
19	22	-2.97922	2.97922
19	23	-2.97922	2.97922
19	24	-2.97922	2.97922
20	0	0.0189219	-2.11011
20	1	0.0609975	-2.08707
20	2	-0.0135127	-1.90131
20	3	0.000179565	-1.95319
20	4	-0.000138144	-1.96016
20	5	1.1877e-05	-1.9589
20	6	-1.41911e-06	-1.95892
20	7	7.95904e-08	-1.95892
20	8	4.01951e-08	-1.95892
20	9	8.79677e-09	-1.95892
20	10	7.83035e-09	-1.95892
20	11	7.83035e-09	-1.95892
20	12	7.83035e-09	-1.95892
20	13	7.83035e-09	-1.95892
20	14	7.83035e-09	-1.95892
20	15	7.83035e-09	-1.95892
20	16	7.83035e-09	-1.95892
20	17	7.83035e-09	-1.95892
20	18	7.83035e-09	-1.95892
20	19	7.83035e-09	-1.95892
20	20	7.83035e-09	-1.95892
20	21	7.83035e-09	-1.95892
20	22	7.83035e-09	-1.95892
20	23	7.83035e-09	-1.95892
20	24	7.83035e-09	-1.95892
21	0	1.51127	-0.273897
21	1	1.51127	-0.273897
21	2	1.70875	0.0247998
21	3	1.70875	0.0247998
21	4	1.72511	0.0489573
21	5	1.73302	0.0565205
21	6	1.8291	0.127981
21	7	1.83557	0.115003
21	8	1.95276	0.0118255
21	9	1.95997	0.00269394
21	10	1.95789	-0.000739043
21	11	1.95896	-2.40002e-05
21	12	1.95892	2.59546e-06
21	13	1.95892	-8.66542e-09
21	14	1.95892	-3.40068e-10
21	15	1.95892	-3.38553e-10
21	16	1.95892	-3.38553e-10
21	17	1.95892	-3.38553e-10
21	18	1.95892	-3.38553e-10
21	19	1.95892	-3.38553e-10
21	20	1.95892	-3.38553e-10
21	21	1.95892	-3.38553e-10
21	22	1.95892	-3.38553e-10
21	23	1.95892	-3.38553e-10
21	24	1.95892	-3.38553e-10
22	0	-0.938562	2.1942
22	1	-0.845447	2.12531
22	2	-0.927055	1.95519
22	3	-0.983137	1.95604
22	4	-0.982656	1.967
22	5	-0.982372	1.96457
22	6	-0.98242	1.96462
22	7	-0.982416	1.96462
22	8	-0.982416	1.96462
22	9	-0.982416	1.96462
22	10	-0.982416	1.96462
22	11	-0.982416	1.96462
22	12	-0.982416	1.96462
22	13	-0.982416	1.96462
22	14	-0.982416	1.96462
22	15	-0.982416	1.96462
22	16	-0.982416	1.96462
22	17	-0.982416	1.96462
22	18	-0.982416	1.96462
22	19	-0.982416	1.96462
22	20	-0.982416	1.96462
22	21	-0.982416	1.96462
22	22	-0.982416	1.96462
22	23	-0.982416	1.96462
22	24	-0.982416	1.96462
23	0	-1.8065	4.90696
23	1	-1.8108	4.96989
23	2	-1.99948	5.01559
23	3	-1.99369	4.98646
23	4	-1.99	4.97714
23	5	-1.99069	4.97687
23	6	-1.99076	4.97684
23	7	-1.99076	4.97684
23	8	-1.99076	4.97684
23	9	-1.99076	4.97684
23	10	-1.99076	4.97684
23	11	-1.99076	4.97684
23	12	-1.99076	4.97684
23	13	-1.99076	4.97684
23	14	-1.99076	4.97684
23	15	-1.99076	4.97684
23	16	-1.99076	4.97684
23	17	-1.99076	4.97684
23	18	-1.99076	4.97684
23	19	-1.99076	4.97684
23	20	-1.99076	4.97684
23	21	-1.99076	4.97684
23	22	-1.99076	4.97684
23	23	-1.99076	4.97684
23	24	-1.99076	4.97684
24	0	3.99744	2.97323
24	1	3.98364	2.98619
24	2	3.98083	2.98393
24	3	3.97889	2.98427
24	4	3.97892	2.98421
24	5	3.97892	2.98421
24	6	3.97892	2.98421
24	7	3.97892	2.98421
24	8	3.97892	2.98421
24	9	3.97892	2.98421
24	10	3.97892	2.98421
24	11	3.97892	2.98421
24	12	3.97892	2.98421
24	13	3.97892	2.98421
24	14	3.97892	2.98421
24	15	3.97892	2.98421
24	16	3.97892	2.98421
24	17	3.97892	2.98421
24	18	3.97892	2.98421
24	19	3.97892	2.98421
24	20	3.97892	2.98421
24	21	3.97892	2.98421
24	22	3.97892	2.98421
24	23	3.97892	2.98421
24	24	3.97892	2.98421
25	0	-4.98619	-2.99949
25	1	-4.97548	-2.99422
25	2	-4.97915	-2.98692
25	3	-4.97995	-2.98799
25	4	-4.97996	-2.988
25	5	-4.97996	-2.988
25	6	-4.97996	-2.988
25	7	-4.97996	-2.988
25	8	-4.97996	-2.988
25	9	-4.97996	-2.988
25	10	-4.97996	-2.988
25	11	-4.97996	-2.988
25	12	-4.97996	-2.988
25	13	-4.97996	-2.988
25	14	-4.97996	-2.988
25	15	-4.97996	-2.988
25	16	-4.97996	-2.988
25	17	-4.97996	-2.988
25	18	-4.97996	-2.988
25	19	-4.97996	-2.988
25	20	-4.97996	-2.988
25	21	-4.97996	-2.988
25	22	-4.97996	-2.988
25	23	-4.97996	-2.988
25	24	-4.97996	-2.988
26	0	-4.97896	-0.10448
26	1	-4.98825	-0.102913
26	2	-4.98825	-0.102913
26	3	-4.9761	-0.016765
26	4	-4.9739	0.00366409
26	5	-4.97353	-1.94481e-05
26	6	-4.97362	-7.89406e-07
26	7	-4.97361	1.91615e-08
26	8	-4.97361	1.90117e-08
26	9	-4.97361	1.90117e-08
26	10	-4.97361	1.90117e-08
26	11	-4.97361	1.90117e-08
26	12	-4.97361	1.90117e-08
26	13	-4.97361	1.90117e-08
26	14	-4.97361	1.90117e-08
26	15	-4.97361	1.90117e-08
26	16	-4.97361	1.90117e-08
26	17	-4.97361	1.90117e-08
26	18	-4.97361	1.90117e-08
26	19	-4.97361	1.90117e-08
26	20	-4.97361	1.90117e-08
26	21	-4.97361	1.90117e-08
26	22	-4.97361	1.90117e-08
26	23	-4.97361	1.90117e-08
26	24	-4.97361	1.90117e-08
27	0	-2.937	1.15247
27	1	-2.98304	1.03912
27	2	-1.3421	0.160549
27	3	-1.3421	0.160549
27	4	-1.3421	0.160549
27	5	-1.3421	0.160549
27	6	-1.3421	0.160549
27	7	-1.3421	0.160549
27	8	-1.3421	0.160549
27	9	-1.3421	0.160549
27	10	-1.3421	0.160549
27	11	-1.3421	0.160549
27	12	-1.3421	0.160549
27	13	-1.3421	0.160549
27	14	-1.3421	0.160549
27	15	-1.3421	0.160549
27	16	-1.3421	0.160549
27	17	-1.3421	0.160549
27	18	-1.3421	0.160549
27	19	-1.3421	0.160549
27	20	-1.3421	0.160549
27	21	-1.3421	0.160549
27	22	-1.3421	0.160549
27	23	-1.3421	0.160549
27	24	-1.3421	0.160549
28	0	-0.133533	0.129974
28	1	-0.133533	0.129974
28	2	-0.00758923	0.0261735
28	3	0.00302974	-0.0109371
28	4	-0.00124455	0.00574422
28	5	-0.00105596	-0.00268553
28	6	3.26778e-05	-0.00251694
28	7	0.000455553	-0.000573565
28	8	0.000320142	7.07531e-05
28	9	7.62417e-06	0.000177849
28	10	-0.000108804	-2.1243e-05
28	11	-1.22905e-05	-4.02482e-05
28	12	1.48511e-05	-1.7365e-05
28	13	1.05782e-05	2.77501e-06
28	14	1.96552e-06	5.22826e-06
28	15	-2.25449e-06	1.6905e-06
28	16	-7.59858e-07	-1.56625e-06
28	17	4.86685e-07	-5.04593e-07
28	18	4.05742e-07	-6.63394e-08
28	19	-3.59287e-08	2.32572e-07
28	20	-5.55155e-08	-1.02455e-07
28	21	2.4286e-08	-3.49248e-08
28	22	2.31135e-08	-3.2209e-09
28	23	1.19659e-09	1.22679e-08
28	24	-3.90398e-09	2.38467e-09
29	0	-1.37314	2.02329
29	1	-1.74084	-0.109644
29	2	-1.7219	-0.0207555
29	3	-1.806	-0.01054
29	4	-1.806	-0.01054
29	5	-0.676008	-0.0699656
29	6	-0.264159	0.0225799
29	7	-0.264159	0.0225799
29	8	-0.264159	0.0225799
29	9	-0.264159	0.0225799
29	10	-0.264159	0.0225799
29	11	-0.264159	0.0225799
29	12	-0.264159	0.0225799
29	13	-0.264159	0.0225799
29	14	-0.264159	0.0225799
29	15	-0.264159	0.0225799
29	16	-0.264159	0.0225799
29	17	-0.264159	0.0225799
29	18	-0.264159	0.0225799
29	19	-0.264159	0.0225799
29	20	-0.264159	0.0225799
29	21	-0.264159	0.0225799
29	22	-0.264159	0.0225799
29	23	-0.264159	0.0225799
29	24	-0.264159	0.0225799
30	0	0.422335	-1.08186
30	1	0.205256	-0.335326
30	2	0.205256	-0.335326
30	3	0.00797443	-0.309369
30	4	-0.107072	-0.208369
30	5	-0.163615	-0.0199821
30	6	-0.0486789	0.0102421
30	7	0.00756639	-0.00618587
30	8	0.00440371	9.97728e-05
30	9	-0.000508518	0.00141866
30	10	-0.000683098	0.000364205
30	11	-0.000133112	-0.000338668
30	12	0.000130411	-7.92612e-05
30	13	5.52504e-05	8.75207e-05
30	14	-3.37846e-05	2.96052e-05
30	15	-2.32225e-05	-4.47796e-06
30	16	3.91058e-06	-1.297e-05
30	17	4.64315e-06	-1.36602e-06
30	18	1.08829e-06	2.6401e-06
30	19	-1.33521e-06	5.05543e-07
30	20	-1.80527e-07	-8.34798e-07
30	21	4.36408e-07	-9.91118e-08
30	22	3.37433e-09	2.90424e-07
30	23	-1.16209e-07	3.86931e-08
30	24	-3.30535e-08	-6.5659e-08
31	0	1.98037	2.0108
31	1	0.893792	0.764508
31	2	1.01488	0.859484
31	3	1.03061	0.942194
31	4	0.986198	0.967513
31	5	0.967038	0.966204
31	6	0.968408	0.969242
31	7	0.968497	0.968466
31	8	0.968477	0.968478
31	9	0.968478	0.968478
31	10	0.968478	0.968478
31	11	0.968478	0.968478
31	12	0.968478	0.968478
31	13	0.968478	0.968478
31	14	0.968478	0.968478
31	15	0.968478	0.968478
31	16	0.968478	0.968478
31	17	0.968478	0.968478
31	18	0.968478	0.968478
31	19	0.968478	0.968478
31	20	0.968478	0.968478
31	21	0.968478	0.968478
31	22	0.968478	0.968478
31	23	0.968478	0.968478
31	24	0.968478	0.968478
32	0	-0.679213	0.923261
32	1	-0.945401	1.13838
32	2	-1.00417	1.12191
32	3	-0.990725	0.937621
32	4	-0.963109	0.971062
32	5	-0.968568	0.968475
32	6	-0.968475	0.968473
32	7	-0.968478	0.968478
32	8	-0.968478	0.968478
32	9	-0.968478	0.968478
32	10	-0.968478	0.968478
32	11	-0.968478	0.968478
32	12	-0.968478	0.968478
32	13	-0.968478	0.968478
32	14	-0.968478	0.968478
32	15	-0.968478	0.968478
32	16	-0.968478	0.968478
32	17	-0.968478	0.968478
32	18	-0.968478	0.968478
32	19	-0.968478	0.968478
32	20	-0.968478	0.968478
32	21	-0.968478	0.968478
32	22	-0.968478	0.968478
32	23	-0.968478	0.968478
32	24	-0.968478	0.968478
33	0	3.95121	-3.96465
33	1	3.97351	-3.98629
33	2	3.9811	-3.98213
33	3	3.98318	-3.98324
33	4	3.98307	-3.98306
33	5	3.98307	-3.98307
33	6	3.98307	-3.98307
33	7	3.98307	-3.98307
33	8	3.98307	-3.98307
33	9	3.98307	-3.98307
33	10	3.98307	-3.98307
33	11	3.98307	-3.98307
33	12	3.98307	-3.98307
33	13	3.98307	-3.98307
33	14	3.98307	-3.98307
33	15	3.98307	-3.98307
33	16	3.98307	-3.98307
33	17	3.98307	-3.98307
33	18	3.98307	-3.98307
33	19	3.98307	-3.98307
33	20	3.98307	-3.98307
33	21	3.98307	-3.98307
33	22	3.98307	-3.98307
33	23	3.98307	-3.98307
33	24	3.98307	-3.98307
34	0	3.74298	-3.03671
34	1	3.83079	-3.1123
34	2	3.9396	-3.1181
34	3	4.00323	-3.03701
34	4	3.98173	-2.99191
34	5	3.97922	-2.98406
34	6	3.97884	-2.98424
34	7	3.97892	-2.98421
34	8	3.97892	-2.98421
34	9	3.97892	-2.98421
34	10	3.97892	-2.98421
34	11	3.97892	-2.98421
34	12	3.97892	-2.98421
34	13	3.97892	-2.98421
34	14	3.97892	-2.98421
34	15	3.97892	-2.98421
34	16	3.97892	-2.98421
34	17	3.97892	-2.98421
34	18	3.97892	-2.98421
34	19	3.97892	-2.98421
34	20	3.97892	-2.98421
34	21	3.97892	-2.98421
34	22	3.97892	-2.98421
