OptIndex	Step	X_0	X_1	X_2	X_3	X_4	X_5	X_6	X_7	X_8	X_9	X_10	X_11	X_12	X_13	X_14	X_15	X_16	X_17	X_18	X_19	X_20	X_21	X_22	X_23	X_24	X_25	X_26	X_27	X_28	X_29	X_30	X_31	X_32	X_33	X_34	X_35	X_36	X_37	X_38	X_39	X_40	X_41	X_42	X_43	X_44	X_45	X_46	X_47	X_48	X_49	X_50	X_51	X_52	X_53	X_54	X_55	X_56	X_57	X_58	X_59	X_60	X_61	X_62	X_63
1	8	-2.21950228242853775e+00	2.43214305818411169e+00	2.15031033376183789e+00	1.65348036444570923e+00	1.20243253804029360e+00	1.67785403019767831e+00	5.08622503945864834e-01	-1.04526107090095821e+00	2.61185974749917726e-01	2.29337517942853147e-01	4.27133552894876610e-03	-1.72536373660685127e+00	-9.20797135174308723e-01	-1.61257972977091724e+00	-1.40484663808451993e+00	1.37244961070287830e+00	1.63581809544890189e+00	-2.25382047372137295e+00	1.23585602787710114e+00	1.70312537166878242e+00	1.62959197452913873e+00	2.04277053852038426e+00	-2.06860297316153563e+00	2.55296524799804159e+00	1.83287643469676143e+00	2.10714501793234632e+00	6.78011589403427761e-01	-1.81800826791099701e+00	-2.00250020028257047e+00	-1.95492597764842091e+00	1.45931320858502644e+00	-4.33402695825675088e-02	-2.17678335064857764e+00	2.46760444581136351e+00	1.44679781535305607e+00	1.43067245958661715e+00	1.55263512971691298e+00	1.15001674180969915e+00	5.40877428040707375e-01	-1.53661690993163158e+00	2.36126432588557522e+00	2.26486965846302679e+00	1.04309107036364113e+00	-1.36778563523796648e+00	9.24705827910853095e-01	1.50617297272811634e+00	1.38846933839814568e+00	1.68922741407285160e+00	1.68044387972777498e+00	1.98311481291368907e+00	-1.59087837933144116e+00	9.69247776922324666e-01	1.06091937168782846e+00	1.89746015825552861e+00	2.40253046016214844e+00	2.51743671457971274e+00	2.05898607809184853e+00	2.60383992137616138e+00	1.86336127254934647e+00	4.80795365015730058e-01	-2.36824195537742010e+00	1.80159614009500579e+00	1.07304751445412094e+00	-4.02944286977464317e-01
1	9	-2.22613374931032304e+00	2.42272840991944216e+00	2.13512016975599606e+00	1.65710193992415289e+00	1.25478095429994640e+00	1.69434656338905798e+00	6.97415991455086592e-01	-9.21831712189823294e-01	6.21685720401088382e-02	5.34732552713615972e-01	2.44434961675014037e-02	-1.72619201024919366e+00	-9.19354106884860411e-01	-1.52776674513554567e+00	-1.58295020005457787e+00	1.57763658876485491e+00	1.59906750013649690e+00	-2.25164272645946628e+00	1.34896651237346377e+00	1.78586200870876310e+00	1.57648799495598868e+00	1.98067988761002511e+00	-1.97926568374878831e+00	2.64286482884785068e+00	1.63030164851407933e+00	2.08816997885362188e+00	8.38774153123801991e-01	-1.75803398041788128e+00	-1.97225516972000525e+00	-1.91805191293159960e+00	1.44783386705344341e+00	-1.05895181338714922e-01	-2.30767612444456027e+00	2.42567883432887621e+00	1.50811926220468639e+00	1.46741481339142021e+00	1.45369544923292104e+00	1.17966755891671782e+00	5.04175891646943874e-01	-1.46394927403762631e+00	2.40075435224012779e+00	2.25636320041180483e+00	9.54540062971317105e-01	-1.35773426348060156e+00	9.69100722813953097e-01	1.42841280624946498e+00	1.43604557723786241e+00	1.70514606262599711e+00	1.67713741372458358e+00	1.96667393372866117e+00	-1.72795851124859334e+00	1.41725232689174452e+00	1.26940654945253151e+00	1.90388582272919571e+00	2.45303061402264388e+00	2.53173767078846090e+00	1.96444904004072241e+00	2.66670468157986962e+00	1.80733451877530116e+00	5.14856897845311856e-01	-2.37193133384892496e+00	1.84175045015849848e+00	1.53281675621901248e+00	1.19313807806902705e+00
1	10	-2.26213712455194038e+00	2.47289713520149146e+00	2.16371792763040194e+00	1.64013537478900573e+00	1.33334383437118897e+00	1.70112738025622656e+00	7.63665096057259740e-01	-8.50341114315848468e-01	-7.18580757063018993e-02	7.08615045184791015e-01	4.00427940470505714e-02	-1.77005082936669345e+00	-9.64091332442105209e-01	-1.56445114201673841e+00	-1.65731683170589528e+00	1.55670000524125474e+00	1.59683617612176576e+00	-2.30270411887441240e+00	1.43157837826476442e+00	1.70183636849845366e+00	1.55521863865043186e+00	1.94323160970811259e+00	-1.92528701433470251e+00	2.49833410903044362e+00	1.55743336560119872e+00	2.04524898154081525e+00	8.20554099055006758e-01	-1.81103806117631705e+00	-2.09766371125152018e+00	-1.92146821234814169e+00	1.44021842472678419e+00	-7.49990320179585446e-02	-2.25836579817485594e+00	2.48184183831400729e+00	1.52195356663998727e+00	1.44704552818016974e+00	1.43401891067362253e+00	1.17557266037789665e+00	5.47594205028091530e-01	-1.43166520767469030e+00	2.39944698812044610e+00	2.25005293738795009e+00	8.76272189133054713e-01	-1.38430987400901873e+00	1.00672559774727932e+00	1.38388977147974956e+00	1.45017607841963048e+00	1.72002224215237520e+00	1.68966238548881575e+00	1.91042218306125267e+00	-1.79041672492650239e+00	1.60177204927598726e+00	1.46429794782409517e+00	1.91190120686679488e+00	2.34218969506238350e+00	2.48103469283510059e+00	2.01802057806153234e+00	2.58354816637148677e+00	1.75417187047028844e+00	5.00937437802926988e-01	-2.38450220668484469e+00	1.97034245644174022e+00	1.87137047176372096e+00	2.47756035027973276e+00
1	11	-2.26320711856609291e+00	2.46534944201624873e+00	2.17983694415088802e+00	1.65695146074055444e+00	1.46781748311480165e+00	1.73806472450070726e+00	7.16522082451854225e-01	-7.37357567600959274e-01	-3.43952417174634761e-01	8.75923644309050675e-01	9.60406786176494776e-02	-1.74614883079873362e+00	-1.01896799660762660e+00	-1.64717626037274534e+00	-1.49312415689474620e+00	1.27342132433487598e+00	1.58846334641399789e+00	-2.30705184879935388e+00	1.48746513612764231e+00	1.49805802242255770e+00	1.50805441563584131e+00	2.08615734553081555e+00	-1.91639720843351680e+00	2.59386824447514108e+00	1.55902655020991365e+00	2.03983387595514154e+00	4.92555518092725186e-01	-1.79205955218648549e+00	-1.95946784285006670e+00	-1.84538436808306194e+00	1.43713525679948217e+00	1.22413961144521716e-01	-2.15818117932723919e+00	2.37187161394831980e+00	1.51588215331226617e+00	1.34714395886510441e+00	1.47958122024560157e+00	1.13666163116918129e+00	7.28315433194325679e-01	-1.42375438208040084e+00	2.30649268306054678e+00	2.19356700607538713e+00	7.64373009310663099e-01	-1.47140824369183432e+00	1.08112241270224829e+00	1.37976140661178071e+00	1.40521210277442465e+00	1.71464591828057111e+00	1.66619787758237892e+00	1.92175965000274163e+00	-1.78064701941040959e+00	1.48471617092281449e+00	1.77547847484388033e+00	1.88726926355146474e+00	2.34300420407887344e+00	2.51130507202519393e+00	2.07439616173935004e+00	2.64158081791501642e+00	1.63378665111579724e+00	3.89108398226311325e-01	-2.43835842126974045e+00	2.13859218386533545e+00	2.55625913353344725e+00	5.32009593115210677e+00
1	12	-2.24273854163616937e+00	2.44582440688154756e+00	2.14913635509196865e+00	1.70614765887290498e+00	1.52134490722982152e+00	1.72616654431061023e+00	6.08944870404402705e-01	-6.95038761069304512e-01	-5.52710765188311637e-01	8.48125560928129185e-01	1.43197121154988560e-01	-1.71164337502512498e+00	-1.01606749636828941e+00	-1.63643751028743956e+00	-1.29713932778592467e+00	1.07218505464575942e+00	1.50296939459213985e+00	-2.28104912344762045e+00	1.41526439130421777e+00	1.50267075927010541e+00	1.47749354669601529e+00	1.96378774991310023e+00	-1.90791875402041411e+00	2.57739414937599598e+00	1.63372103710212846e+00	1.97231110360023876e+00	2.27670537832851572e-01	-1.81863537367901884e+00	-2.01759784744680637e+00	-1.87894514772370114e+00	1.46985825431568484e+00	3.07236789727564075e-01	-2.24923284650960875e+00	2.43160418609120477e+00	1.44196354212480848e+00	1.32219715478083244e+00	1.45224321544363821e+00	1.17966049168875919e+00	8.56924956127650184e-01	-1.39721642938186430e+00	2.39279875660444752e+00	2.18067389136342005e+00	6.90340918173637963e-01	-1.51248704098400832e+00	1.15335135112863396e+00	1.37979316970805144e+00	1.38941671934342392e+00	1.69257474011061393e+00	1.65364141741929283e+00	1.95229806475783096e+00	-1.67405236140663694e+00	1.32051023699218684e+00	1.65637957355385335e+00	1.92815943115496613e+00	2.43029600966702120e+00	2.53149685484227627e+00	2.02728501325403210e+00	2.58381734876576896e+00	1.59433797112081588e+00	2.89138318935965699e-01	-2.43178248211895287e+00	2.14771517078161089e+00	2.93832658304363337e+00	7.67743590126165820e+00
1	13	-2.28123308687625492e+00	2.48347994601683997e+00	2.19964032600919523e+00	1.67729343894917116e+00	1.48895555081478714e+00	1.64042196810196805e+00	4.88133801559184954e-01	-7.41335163338807890e-01	-6.54307326516872623e-01	6.61905646413150972e-01	1.38480270500221103e-01	-1.77761627690798529e+00	-1.00551730078432722e+00	-1.67330597462717723e+00	-1.26634944589050669e+00	9.62738576493873288e-01	1.47592502843909834e+00	-2.31543752456630525e+00	1.34100897104896366e+00	1.59849888299442822e+00	1.45940528652796320e+00	2.05380435737167666e+00	-1.91594382720205991e+00	2.56972845610707079e+00	1.60147405552096123e+00	1.93651656639386882e+00	1.12245532790506392e-01	-1.77769934479126013e+00	-1.99645410610316687e+00	-1.87339725520230260e+00	1.56876862458511712e+00	4.00852882068679917e-01	-2.24424897260183576e+00	2.39858488747556065e+00	1.44806072307378342e+00	1.34854462081147131e+00	1.39520894008734397e+00	1.29715377482601046e+00	8.66786896886108771e-01	-1.38477810527007028e+00	2.29364408963824218e+00	2.26370676649136238e+00	6.69187435203525194e-01	-1.48937850335937383e+00	1.20601836028155951e+00	1.36447929022313508e+00	1.43052361058726207e+00	1.69535658860587990e+00	1.67985345736532254e+00	1.91764810338184644e+00	-1.59721161798181610e+00	1.18297252220238369e+00	1.36495313341256486e+00	1.87875258972369696e+00	2.24989770492879515e+00	2.46023286225370752e+00	1.99651436245049774e+00	2.64726675895183261e+00	1.54804044598234669e+00	2.72679938569740488e-01	-2.41698182401803097e+00	2.20300187306074147e+00	3.07708278687678094e+00	9.45870577354015296e+00
1	14	-2.30811436762803801e+00	2.51288854896703251e+00	2.21073221650328300e+00	1.61132650064692040e+00	1.37095101964469879e+00	1.56010328137441401e+00	3.60564588217807902e-01	-8.24855506374597258e-01	-6.31022369169284780e-01	4.10490530649312568e-01	7.82730154417529828e-02	-1.82319641315318015e+00	-9.65954746338553938e-01	-1.72266418301517721e+00	-1.30705672923254101e+00	9.11645396595100244e-01	1.49425316135042530e+00	-2.29187049324212966e+00	1.33613288307279010e+00	1.60389751614997689e+00	1.49443280061596906e+00	2.06859985579314554e+00	-1.87465243315101482e+00	2.58620004009072124e+00	1.48589033614809729e+00	1.93992862388773224e+00	1.23939192872218773e-01	-1.77989911410495516e+00	-1.99950925910557675e+00	-1.86654966195139282e+00	1.61158025352992285e+00	4.08936738965318347e-01	-2.17077992092858274e+00	2.38518424853970101e+00	1.49291014434389480e+00	1.36142804594713995e+00	1.40462649462667999e+00	1.34946660313617928e+00	7.96963653399192951e-01	-1.35903703515215324e+00	2.32486789441308073e+00	2.18658159783144335e+00	7.33152233406612619e-01	-1.44277007326191109e+00	1.19733218236757755e+00	1.37644220750069390e+00	1.45053728980930186e+00	1.70584877303924420e+00	1.68051342439541096e+00	1.93379740224085417e+00	-1.56619024356405090e+00	1.02144240799814456e+00	1.14733177754259663e+00	1.69208749306172357e+00	2.22512912530254692e+00	2.43870484932404086e+00	2.02444458504174074e+00	2.58946471624867947e+00	1.57604700433484668e+00	2.98590398889674480e-01	-2.45243546969918302e+00	2.23082338522810320e+00	3.38069018197998483e+00	1.05295244089675926e+01
1	15	-2.29080670777975293e+00	2.48613671579712037e+00	2.17556312713507127e+00	1.57536801306748742e+00	1.28325223614736084e+00	1.54550077613298220e+00	2.29648814366414267e-01	-9.14479997886656792e-01	-4.75334719166883191e-01	1.67026231417263082e-01	-3.00591823088813964e-02	-1.79565676176374378e+00	-9.41737061070200832e-01	-1.71858771700987267e+00	-1.38339341701832019e+00	9.14831790758387386e-01	1.54844531595315527e+00	-2.27825085800480043e+00	1.41624515111936655e+00	1.53566130812954071e+00	1.54174856314332698e+00	2.03260380514055639e+00	-1.86094195636025406e+00	2.51684996162310748e+00	1.42902924919981200e+00	1.97255528859556573e+00	1.96321692085178773e-01	-1.81437343621987335e+00	-1.99742066000440865e+00	-1.87906410941773405e+00	1.56689313954479026e+00	3.89002986431947029e-01	-2.15940530840335709e+00	2.36932170531603159e+00	1.54754605115804589e+00	1.36894253886790285e+00	1.44210661335171220e+00	1.32303392338305748e+00	7.56711898239383451e-01	-1.34698122620632432e+00	2.32577779858912725e+00	2.20001043934903429e+00	7.65661813916242107e-01	-1.42655169837670615e+00	1.15623062948050892e+00	1.36973470993093538e+00	1.46734153343098739e+00	1.73233141549854208e+00	1.68005394507825900e+00	1.94756573524534837e+00	-1.57686686988322511e+00	8.90422923453574433e-01	1.09845138316422197e+00	1.58485320950973096e+00	2.27010869796198600e+00	2.50254983664716546e+00	2.05907259850772117e+00	2.62091394443649639e+00	1.51994852506675615e+00	3.59065307694677482e-01	-2.43115715645034625e+00	2.25532486386919917e+00	3.41449643975502637e+00	1.12752452997931965e+01
1	16	-2.27789485532431168e+00	2.48520825780012844e+00	2.15954838020171014e+00	1.53598055928629207e+00	1.21386341156329336e+00	1.52728646162656312e+00	9.81726735063935263e-02	-9.88356837980359115e-01	-1.98612732276320536e-01	-1.15847097445881175e-01	-1.56745535435816707e-01	-1.78828033717711743e+00	-9.40747570762017982e-01	-1.68720839251218213e+00	-1.40258136373411069e+00	9.63853730076363879e-01	1.54334939726551235e+00	-2.31332742669058744e+00	1.46670268994746555e+00	1.48149583295318088e+00	1.51784665162187471e+00	2.03458947094888831e+00	-1.86575211195696333e+00	2.56008770125594864e+00	1.40397053517642467e+00	1.96678172022386066e+00	3.10475303449352980e-01	-1.80317218381228583e+00	-1.99489642793652644e+00	-1.85917862100977871e+00	1.49622260010104324e+00	3.33197528179720648e-01	-2.21048702245628670e+00	2.41951367014486074e+00	1.54770601640985528e+00	1.37205135458523286e+00	1.47686350581759229e+00	1.22526427496620460e+00	7.27877167110094869e-01	-1.34435346355920937e+00	2.31170498551692916e+00	2.26142474770853985e+00	7.79021174060946509e-01	-1.41514513105257000e+00	1.08676481710374051e+00	1.36499763868579782e+00	1.44106048192029745e+00	1.71701298952238846e+00	1.67558266142409384e+00	1.91120717636766124e+00	-1.52867070145654149e+00	7.76809877776188484e-01	1.12332336756261175e+00	1.62939053696972502e+00	2.23886070521940139e+00	2.47273026100738180e+00	2.09526489609224864e+00	2.59178712688240998e+00	1.52228229718298391e+00	3.89898933311685680e-01	-2.42389100438053129e+00	2.24053976415072409e+00	3.52810834445909594e+00	1.19039196255491184e+01
1	17	-2.31930320077877417e+00	2.50103968716587932e+00	2.19438034373480040e+00	1.49215809946220723e+00	1.16608827739932441e+00	1.46837308495295926e+00	-3.08641045533714076e-02	-1.06719383899761633e+00	2.56305432725224380e-01	-4.91871725935525916e-01	-2.74070970848273365e-01	-1.82754239146393282e+00	-9.71814276599791249e-01	-1.71865497343727047e+00	-1.39354403049258435e+00	1.05395939358729818e+00	1.50919588189936293e+00	-2.30171261060220189e+00	1.46048534916909301e+00	1.47913721978402446e+00	1.43243014026101845e+00	2.03842765096616763e+00	-1.88876823280075912e+00	2.50970810789453136e+00	1.43412967388104939e+00	2.00304618776368715e+00	4.34933427071995504e-01	-1.78155987267475191e+00	-2.02227324935062036e+00	-1.80714601562271060e+00	1.45881733485438181e+00	2.32333517398918610e-01	-2.19378386895110866e+00	2.37523255899407637e+00	1.53905174947761458e+00	1.36997813068098351e+00	1.43586428788086984e+00	1.13070356642793368e+00	6.83459411960509855e-01	-1.33871469346391603e+00	2.36818726193550555e+00	2.15652393670192044e+00	7.96777317316612166e-01	-1.38549017087303450e+00	1.00858665465466601e+00	1.33251654399229036e+00	1.38429214306932291e+00	1.66954865064701585e+00	1.64396292696486102e+00	1.94253658645984095e+00	-1.46207538685468919e+00	6.84826492409108756e-01	1.22658017882889303e+00	1.73132229759747713e+00	2.21710952039800491e+00	2.46279390316384239e+00	2.04779824320032677e+00	2.62874152936901595e+00	1.54257472181526878e+00	3.83649175695369049e-01	-2.43646669421612039e+00	2.26112296395355150e+00	3.61821393959830795e+00	1.26425470641749467e+01
1	18	-2.32234527791262479e+00	2.50900714015214721e+00	2.19082171792542013e+00	1.49327836547202120e+00	1.15919221868709443e+00	1.44654357580483728e+00	-4.24454745787702092e-02	-1.09417709545962216e+00	3.96299355965950451e-01	-5.71550439975458291e-01	-2.58995200641599477e-01	-1.82636549279765825e+00	-9.71428507168193511e-01	-1.73840494112134492e+00	-1.38609982133832310e+00	1.07026675775834867e+00	1.52051021280822041e+00	-2.29132090076280637e+00	1.43010203876269282e+00	1.48543679869833900e+00	1.41858905090682286e+00	2.01554448558499377e+00	-1.87327348842257169e+00	2.52643261225420268e+00	1.43977006032249255e+00	2.01805086592060068e+00	4.47544918723561835e-01	-1.78556373374624822e+00	-2.02959660697836553e+00	-1.80309064396131902e+00	1.46660590441241623e+00	2.06563575910799740e-01	-2.16881548482461284e+00	2.37418448770889290e+00	1.52922704502155793e+00	1.35833970485668809e+00	1.40149326656938666e+00	1.12825570581898194e+00	6.62293753904379945e-01	-1.34245273026287015e+00	2.33610503765013355e+00	2.18211398136522350e+00	7.85156212433902989e-01	-1.36857203038829356e+00	9.95479335110479147e-01	1.31539094102137288e+00	1.36492050751300997e+00	1.65656443679342535e+00	1.63554346505815396e+00	1.95200038125766717e+00	-1.45278860972339352e+00	6.82724939498737582e-01	1.26001008784056845e+00	1.72265985883509587e+00	2.24371950393545916e+00	2.46514158619256518e+00	2.04643017800363047e+00	2.60685592148502776e+00	1.55626196226017499e+00	3.66578022197781794e-01	-2.43785206296921109e+00	2.28689484350001004e+00	3.63158765962837737e+00	1.27986099119380814e+01
1	19	-2.30928184839684381e+00	2.49379101741263076e+00	2.18326857004130748e+00	1.49954000871327264e+00	1.13955712138143173e+00	1.43955497927591014e+00	-3.18963617374981301e-02	-1.15358140709201296e+00	5.64189861771351886e-01	-6.15295078542850815e-01	-1.72876159221499681e-01	-1.81514995593060990e+00	-9.48683210951857259e-01	-1.73296490960974192e+00	-1.37193705279107458e+00	1.06766032862725546e+00	1.54734031670190864e+00	-2.28483393313965077e+00	1.38185579992648511e+00	1.46528962820076059e+00	1.42704810327580711e+00	2.02626440162959121e+00	-1.87348591742596393e+00	2.50395119204320293e+00	1.44631866553446908e+00	2.00105485396810678e+00	4.42967443720892695e-01	-1.78990367332405720e+00	-2.01691169534070092e+00	-1.82147942421790288e+00	1.47169482706929555e+00	1.89115410178416599e-01	-2.19690292648726970e+00	2.37215575796231093e+00	1.51455970625540437e+00	1.31957379139637632e+00	1.37746657021864660e+00	1.12775250991116494e+00	6.25945611809881508e-01	-1.34468474836256235e+00	2.35910845267931357e+00	2.19596839201126759e+00	7.83173352510944221e-01	-1.34977770383546858e+00	9.76779486314227730e-01	1.29937258432037384e+00	1.33519946905401565e+00	1.64710256445822201e+00	1.63647864918229136e+00	1.92331414663746569e+00	-1.45373355651414649e+00	7.03309445525111432e-01	1.26721750202334182e+00	1.69553004064709167e+00	2.22470493554141902e+00	2.47376145323910857e+00	2.06902818224847529e+00	2.63671306701418962e+00	1.55696513489507038e+00	3.40522226893446356e-01	-2.44498487232300565e+00	2.29029187289232672e+00	3.67186593650628668e+00	1.29222111131462505e+01
1	20	-2.30798061776090124e+00	2.49510116976349394e+00	2.18795289237397705e+00	1.49407938125656670e+00	1.12593145219604440e+00	1.45859071805212204e+00	-1.39713832987723233e-02	-1.24212668720363895e+00	7.16465942348247786e-01	-6.13419002117734813e-01	-7.32052011876987013e-02	-1.83005795064845023e+00	-9.37916099252438684e-01	-1.71600963039828458e+00	-1.37608981395922969e+00	1.05766233666087195e+00	1.53155115358641369e+00	-2.27164602380434699e+00	1.37155717122656484e+00	1.43175376378344876e+00	1.44924747053453462e+00	2.04990007890826309e+00	-1.87827458586206486e+00	2.54032242456687607e+00	1.43607677165134473e+00	1.99729808932521813e+00	4.24143989875218896e-01	-1.78328766636940883e+00	-2.00402756490205647e+00	-1.83180443241348723e+00	1.46445599732382914e+00	1.90328629201668542e-01	-2.20034235143163315e+00	2.38684902979663782e+00	1.50297030129704701e+00	1.28597776611886694e+00	1.38531811153652762e+00	1.11188947660900728e+00	6.04360344937875382e-01	-1.35789383516892515e+00	2.37795060450378282e+00	2.15414311040782902e+00	8.04708518419780416e-01	-1.34894253741154579e+00	9.51008979928774867e-01	1.28586299152780814e+00	1.32270521090774751e+00	1.65276749163717196e+00	1.63504915362678815e+00	1.93814952952703923e+00	-1.48631240528147912e+00	7.38426942132014652e-01	1.24842854374109513e+00	1.69131404732511537e+00	2.21118889401189733e+00	2.45694772259491678e+00	2.08176352250972485e+00	2.59892090182283031e+00	1.54750236314759171e+00	3.32267720201961603e-01	-2.44128007788596868e+00	2.27678434789288708e+00	3.63666180371849235e+00	1.30248601799464563e+01
1	21	-2.32219381321347162e+00	2.50743837701846983e+00	2.19166597231161209e+00	1.47190456617387699e+00	1.10569476566903990e+00	1.47758340782359743e+00	1.89654883860679996e-03	-1.32496496181289336e+00	8.18933768028619835e-01	-5.84298816622577766e-01	-1.62379702070235277e-03	-1.84992221003804880e+00	-9.36342874737406627e-01	-1.71879920590809698e+00	-1.37556032637501358e+00	1.03787945232466061e+00	1.49222290890597864e+00	-2.27644417184858039e+00	1.38084761156214797e+00	1.41132306223928783e+00	1.45701839843953151e+00	2.03016489428054969e+00	-1.88878942503765357e+00	2.52434525948344524e+00	1.42720210989204177e+00	2.00480886553077298e+00	4.03652346751821378e-01	-1.77673046730649453e+00	-2.01571554141388765e+00	-1.81375590760670380e+00	1.44805646318907955e+00	2.01348891475562952e-01	-2.18806641468258301e+00	2.37629633465454049e+00	1.49743183772254129e+00	1.27296087306352756e+00	1.41175586877180170e+00	1.07192090449185207e+00	5.92028878305063788e-01	-1.37735370686960712e+00	2.33486204228391614e+00	2.16584514687925722e+00	8.30484895313124083e-01	-1.35004170289119840e+00	9.15725719453186704e-01	1.28600863538184917e+00	1.31775740689602650e+00	1.65025892447807809e+00	1.62806692550629650e+00	1.95755433064285467e+00	-1.49940427952322453e+00	7.63985125087733086e-01	1.19786420704893337e+00	1.70929057011057872e+00	2.22388583510466020e+00	2.45865014029200735e+00	2.04096402535121468e+00	2.61274338189771438e+00	1.53599476252366540e+00	3.36971152669358287e-01	-2.42457926478426922e+00	2.25763689268067180e+00	3.67042798235547130e+00	1.30731819618040994e+01
1	22	-2.31204228874677797e+00	2.49656456230724100e+00	2.17014052458180551e+00	1.44408909303598909e+00	1.08651788817248951e+00	1.46890726678709993e+00	2.37155522501021863e-02	-1.40551981210045196e+00	9.19543653550812135e-01	-4.92803542157790264e-01	1.97186252788511748e-02	-1.80968932656520964e+00	-9.47270914584006252e-01	-1.75352699429793923e+00	-1.36705439298477649e+00	9.86840482181751355e-01	1.50697831439002794e+00	-2.31735875482197029e+00	1.42663551288397961e+00	1.45436460057113304e+00	1.40893179749482833e+00	2.03091913520706990e+00	-1.89082365113788442e+00	2.53149817808111743e+00	1.43201424752682960e+00	2.00482296111889147e+00	3.79153262255063128e-01	-1.78114719698745771e+00	-2.01518639080038664e+00	-1.75580962437225052e+00	1.43689462453321237e+00	2.26516340595802362e-01	-2.13767447672545252e+00	2.34998889567127511e+00	1.49898296051413515e+00	1.32150355276628861e+00	1.40533763149056656e+00	1.01858678707880679e+00	5.86300648564401339e-01	-1.38547251446294095e+00	2.38479190186639300e+00	2.18523304688862297e+00	8.56435717200201285e-01	-1.32987042223856866e+00	8.53433593284868341e-01	1.28138134531660741e+00	1.34174690286779996e+00	1.63699187002447788e+00	1.63349804739349191e+00	1.89877765222689088e+00	-1.46582754732187892e+00	7.85552735169115834e-01	1.13968889072120305e+00	1.72297865422220653e+00	2.25291829894155127e+00	2.46553688289558925e+00	2.02434213103180927e+00	2.59469026597277308e+00	1.52532192880637552e+00	3.68354942944010166e-01	-2.45048977506202981e+00	2.27672028534685778e+00	3.66671493053810726e+00	1.31048664919238753e+01
1	23	-2.28501689807457309e+00	2.47870182264949390e+00	2.15345088797962791e+00	1.40516603748626445e+00	1.03273128129430725e+00	1.40376773106517549e+00	5.63379030606893233e-02	-1.47497142349039323e+00	1.15401331996269807e+00	-1.86083406005888186e-01	-7.48751020442113557e-02	-1.79364889712705788e+00	-9.90008136648562020e-01	-1.73470503348799499e+00	-1.26819575944711871e+00	8.35314133650955970e-01	1.53899029922968711e+00	-2.20783024946445083e+00	1.56449330298708422e+00	1.59396178402209965e+00	1.30309668235487597e+00	2.02214298930892200e+00	-1.86542145954718186e+00	2.52793266001468275e+00	1.48091968208712665e+00	1.96915898023379143e+00	3.32564122166138509e-01	-1.78568799687872315e+00	-2.02565427027156186e+00	-1.75507320063357830e+00	1.43495176964356141e+00	2.78653310477331051e-01	-2.18756167591094908e+00	2.36568894867799928e+00	1.52033830340911869e+00	1.46996592292229034e+00	1.30789784532321307e+00	9.40576562507708491e-01	5.51864226900458887e-01	-1.40166098291102537e+00	2.36278196256709849e+00	2.18586415819545943e+00	9.02627231047473000e-01	-1.21584321209632185e+00	6.65344177084055466e-01	1.25077392958198441e+00	1.39539317952886655e+00	1.63901208900144901e+00	1.59254983876925937e+00	2.00259080303851711e+00	-1.44331730376092127e+00	7.51360747849851740e-01	1.07058408488773726e+00	1.67079562644600554e+00	2.18641902914047304e+00	2.45710495270843055e+00	2.11017942565305106e+00	2.61116226384269723e+00	1.54429466819420824e+00	4.31016581532791765e-01	-2.41336758074554858e+00	2.32655131884145439e+00	3.69229353356990142e+00	1.31293116991480669e+01
1	24	-2.32818948665683045e+00	2.50231314387917347e+00	2.17881084390496316e+00	1.44672295309694121e+00	9.46434374087071095e-01	1.30952524801941772e+00	1.63274941905792309e-02	-1.46994777288890965e+00	1.64980353637994503e+00	6.53568613115051544e-01	-5.27676081270058051e-01	-1.86554789397849530e+00	-1.04070858480380757e+00	-1.62799242011514345e+00	-1.08478716288118138e+00	5.30436026798745353e-01	1.43479623380676879e+00	-2.42900199106086179e+00	1.53531781202646034e+00	1.72165397772352113e+00	1.36647932853795928e+00	1.86667313647372057e+00	-1.79117341148149922e+00	2.47881640551465710e+00	1.56844740572712715e+00	1.97693385244676789e+00	2.98638672203704214e-01	-1.69014733596272637e+00	-1.89843682712359874e+00	-1.95484997953883366e+00	1.58106161144158253e+00	2.94855554858382551e-01	-2.20828317196603896e+00	2.40532778268873448e+00	1.68757220564943378e+00	1.53025039609446778e+00	1.12382472244646325e+00	9.46635647483610732e-01	4.34647360715768372e-01	-1.41035634269374488e+00	2.23601227106847578e+00	2.04670633102130006e+00	9.34526146971301208e-01	-9.12596536515215440e-01	1.38903382581198276e-01	1.10352679058291447e+00	1.44778552172877562e+00	1.72050461054631842e+00	1.65462450659053673e+00	1.88083158209086787e+00	-1.42536539500034176e+00	5.46361062440104517e-01	1.04927419655287868e+00	1.47878935575985859e+00	2.15803624004669059e+00	2.44610267740610920e+00	2.01954998459372748e+00	2.59816321958899232e+00	1.66480954606799680e+00	5.04954994644560506e-01	-2.46200167349278898e+00	2.15372163392768901e+00	3.64032716072227069e+00	1.31565676393061768e+01
